lex,default
ἔγγυος,"uma garantia, segurança"
ἔγερσις,"Acordando, ressurreição"
ἔγκλημα,"acusação, cobrança"
ἔγκυος,"com criança, grávida"
ἔδαφος,"base, terra"
ἔθνος,"raça, nação, povo, gentio"
ἔθος,"costume, rito"
ἔκβασις,"saída, escapar, resultado"
ἔκγονος,"Descendido, descendente"
ἔκδηλος,"perfeitamente evidente, manifesto"
ἔκδικος,"vingança, um vingador"
ἔκδοτος,"desistido, entregue"
ἔκθαμβος,"cheio de espanto, espantado"
ἔκθετος,"expulso, exposto"
ἔκπαλαι,"de velho, longo desde"
ἔκστασις,"perplexidade, espanto"
ἔκτρωμα,Nascimento prematuro
ἔκφοβος,muito aterrorizado
ἔλαιον,azeite
ἔλεγξις,"repreensão, repreensão, refutação"
ἔλεγχος,"Prova, persuasão, repreensão"
ἔλεος,"misericórdia, pena"
ἔλευσις,"chegando, chegada, advento"
ἔμπορος,"comerciante, comerciante"
ἔμπροσθεν,"na frente, diante de"
ἔμφοβος,"cheio de medo, aterrorizado"
ἔμφυτος,"inato, encravado, congênito, natural"
ἔναντι,"antes, na presença de"
ἔνατος,nono
ἔνδειγμα,"token simples, sinal, prova"
ἔνδειξις,"mostrando, prova, demonstração, sinal"
ἔνδικος,"justo, só"
ἔνδοξος,"altamente estimado, esplêndido, glorioso"
ἔνδυμα,"vestuário, reaiment"
ἔνδυσις,colocando em roupas
ἔνειμι,Eu estou dentro
ἔνθεν,"Aqui, neste lugar"
ἔνι,"Eu existe, estou presente"
ἔννοια,"pensamento, intenção, propósito"
ἔννομος,"legal, obediente à lei"
ἔννυχος,na noite
ἔνοχος,"envolvido, responsável"
ἔνταλμα,"injunção, ordenança, preceito"
ἔντευξις,"petição, oração, intercessão"
ἔντιμος,"Precioso, honrado, honrado"
ἔντρομος,tremendo pelo medo
ἔξειμι,"Eu saio, eu mexo"
ἔξεστι(ν),"é permitido, é lícito, é possível"
ἔξοδος,"Saída, Partida, Morte"
ἔξυπνος,despojado de sono
ἔξω,"fora de, de fora, fora"
ἔξωθεν,"de fora, fora"
ἔοικα,"Eu sou como, eu se assemelham"
ἔπαινος,"elogio, louvor"
ἔπαυλις,"Fazenda, Estate, Moradia"
ἔπειμι,"Eu olhei, considi"
ἔπειτα,"então, depois disso, depois"
ἔπος,"palavra, por assim dizer"
ἔργον,"obra, trabalho, labor, ação, ato"
ἔρημος,deserto
ἔριον,lã
ἔρις,"disputa, contenda"
ἔριφος,bode
ἔρχομαι,"eu venho, eu vou"
ἔσοπτρον,espelho
ἔσχατος,último
ἔσω,dentro de dentro
ἔσωθεν,"de dentro, dentro"
ἔτι,"ainda, além"
ἔτος,ano
ἔχθρα,"inimizade, hostilidade"
ἔχιδνα,"serpente, cobra, víbora"
ἔχω,"eu tenho, eu possuo"
ἕβδομος,sétimo
ἕκαστος,"cada, todo, toda, cada um, cada uma"
ἕκτος,sexto
ἕλκος,ferido ferido
ἕλκω,"Eu arrasto, desenho, eu puxo, eu persuadi"
ἕνδεκα,onze
ἕνεκα,"por causa de, por causa disso, portanto"
ἕξ,seis
ἕξις,"condição, estado, hábito"
ἕτερος,outro
ἕτοιμος,"pronto, pronta, preparado, preparada"
ἕως,"até, até onde, até que, enquanto"
Ἐλαμίτης,Elamita
Ἐλεάζαρ,Eleazar
Ἐλιέζερ,Eliezer
Ἐλιακίμ,Eliakim
Ἐλιούδ,Eliud
Ἐλισάβετ,Elisabeth
Ἐλισαῖος,Elisha
Ἐλμαδάμ,Eladam
Ἐλύμας,Elymas
Ἐμμανουήλ,Emmanuel
Ἐμμαοῦς,Emmaus
Ἐνώς,ENOSH
Ἐπαίνετος,Epaenetus
Ἐπαφρόδιτος,Epafrodito
Ἐπαφρᾶς,Epafras
Ἐπικούρειος,epicurista
Ἐφέσιος,Efésio
Ἐφραίμ,Efraim
Ἑβραΐς,"Linguagem hebraica, aramaico"
Ἑβραϊστί,no hebraico ou dialeto aramaico
Ἑβραῖος,um hebraico
Ἑζεκίας,Ezequias
Ἑλλάς,"Hellas, Grécia"
Ἑλληνίς,grego feminino
Ἑλληνικός,"Grego, a língua grega"
Ἑλληνιστής,"Helenista, judeu greciano"
Ἑλληνιστί,Na língua grega
Ἑμμώρ,Hamor
Ἑνώχ,Enoch
Ἑρμογένης,Hermogenes
Ἑρμᾶς,Hermas
Ἑρμῆς,Hermes
Ἑσλί,Esli
Ἑσρώμ,Hezron
Ἔβερ,Eber
Ἔραστος,Erastus
Ἔφεσος,Éfeso
Ἕλλην,grego
ἠχέω,"Eu faço um som, eu soo quando atingido"
ἡγέομαι,"eu lidero, eu penso"
ἡγεμονία,"Regra, autoridade"
ἡγεμονεύω,"Eu fermento, eu fermento"
ἡγεμών,governador
ἡδέως,"de bom grado, agradavelmente"
ἡδονή,"prazer, luxúria, forte desejo"
ἡδύοσμον,"hortelã, hortelã-pimenta"
ἡλίκος,"de que tamanho, quanto"
ἡλικία,"idade, estatura"
ἡμέρα,dia
ἡμέτερος,"nosso, nosso próprio"
ἡμίωρον,meia hora
ἡμιθανής,meio morto
ἡνίκα,"Quando, sempre que"
ἡσσάομαι,"Eu sou derrotado, fiz inferior"
ἡσυχάζω,"Eu descanso, sou silencioso, moro em silêncio"
ἡσυχία,"quietude, silêncio"
ἡσύχιος,"quieto, tranquilo"
ἤ,"ou, do que, que"
ἤδη,"agora, já, finalmente"
ἤπερ,do que
ἤπιος,"plácido, gentil"
ἤρεμος,"quieto, tranquilo"
ἤτοι,ou claro
ἥκω,"eu vim, eu estou presente"
ἥλιος,sol
ἥμισυς,metade
ἥσσων,"Menor, inferior, mais fraco"
ἥττημα,"derrota, falha"
ἦθος,"hábito, maneira, costume, moral"
ἦχος (I),"som, rumor"
ἦχος (II),"som, rumor"
ἧλος,unha
Ἠλίας,Elias
Ἠσαΐας,Isaías
Ἠσαῦ,Esaú
Ἡρῳδίων,Herodion
Ἡρῳδιάς,Herodias
Ἡρῳδιανοί,"Herodianos, partidários de Antipas de Herodes"
Ἡρῴδης,Herodes
Ἤρ,É
ἰάομαι,"eu sacrifico, eu mato"
ἰατρός,médico
ἰδιώτης,"Amador, leigo"
ἰκμάς,umidade
ἰσάγγελος,Como os anjos
ἰσχυρός,"forte, poderoso"
ἰσχύς,"força, poder"
ἰσχύω,"eu posso, eu sou capaz, eu sou forte"
ἰσότης,igualdade
ἰσότιμος,"igualmente privilegiado, igual"
ἰσόψυχος,like-minded
ἰχθύδιον,peixinho
ἰχθύς,peixe
ἰός,"veneno, ferrugem"
ἰῶτα,Pequena letra do alfabeto grego
ἱδρώς,"suor, transpiração"
ἱεράτευμα,ato ou escritório de sacerdócio
ἱερατεία,dever do padre
ἱερατεύω,"Eu sacrifique, eu mato"
ἱερεύς,sacerdote
ἱεροπρεπής,"adequado para um personagem sagrado, reverente"
ἱεροσυλέω,"Eu sacrifique, eu mato"
ἱερουργέω,"Eu sacrifique, eu mato"
ἱερωσύνη,escritório sacerdotal
ἱερόθυτος,sacrificado a uma imagem
ἱερός,"templo, santuário"
ἱερόσυλος,"roubando templos, sacrilégios"
ἱκανός,"suficiente, digno, muito"
ἱκανότης,"Suficiência, capacidade, poder"
ἱκανόω,"Eu sacrifique, eu mato"
ἱκετηρία,"Súplica, Entrada"
ἱλάσκομαι,"Eu tenho misericórdia, eu perdoo"
ἱλαρός,"alegre, alegre"
ἱλαρότης,alegria
ἱλασμός,"propiciação, expiação de sacrifício"
ἱλαστήριος,"oferta de pecado, cobrindo"
ἱμάς,"tanga, cinta"
ἱμάτιον,"veste, roupa"
ἱματίζω,"Eu tenho misericórdia, eu perdoo"
ἱματισμός,"roupas, roupas"
ἱππεύς,soldado montado
ἱππικός,cavaleiro
ἱστορέω,"Eu me familiarizo com, eu visito"
ἴαμα,"Cura, curando"
ἴασις,"curar, cura"
ἴασπις,jaspe
ἴδιος,próprio
ἴσος,"igual, idêntico"
ἴσως,talvez
ἴχνος,"pista, passos"
ἵλεως,"propício, perdoar"
ἵνα,"para que, de modo que, a fim de que"
ἵππος,cavalo
ἵστημι,"eu faço ficar de pé, eu estou de pé, eu permaneço, eu me apresento"
ἶρις,arco-íris
Ἰάκωβος,Tiago
Ἰάννης,Jannes
Ἰάρετ,Jared
Ἰάσων,Jason
Ἰάϊρος,Jairo
Ἰακώβ,Jacó
Ἰαμβρῆς,Jambres
Ἰανναί,Jannai
Ἰδουμαία,"Ocioso, edom"
Ἰεζάβελ,Jezebel
Ἰερεμίας,Jeremias
Ἰεριχώ,Jericó
Ἰεσσαί,Jesse
Ἰεφθάε,Jeftá
Ἰεχονίας,Jechoniah
Ἰησοῦς,Jesus
Ἰκόνιον,Icium
Ἰλλυρικόν,Illyicum
Ἰορδάνης,Jordão
Ἰουδαΐζω,"Eu tenho misericórdia, eu perdoo"
Ἰουδαία,Judeia
Ἰουδαϊκός,"Judaico, Judaico"
Ἰουδαϊκῶς,na maneira de judeus
Ἰουδαϊσμός,"Religião judaica, judaísmo"
Ἰουδαῖος,"judeu, judaico"
Ἰουλία,Julia
Ἰουνιᾶς,Trilhas
Ἰούδας,"Judá, Judas"
Ἰούλιος,Júlio
Ἰοῦστος,Somente
Ἰσαάκ,Isaque
Ἰσκαριώθ,Iscariotes
Ἰσραήλ,Israel
Ἰσραηλίτης,israelita
Ἰσσαχάρ,Issachar
Ἰταλία,Itália
Ἰταλικός,italiano
Ἰτουραῖος,Ituraan
Ἰωάννα,Joanna
Ἰωάννης,João
Ἰωήλ,Joel
Ἰωαθάμ,Jotam
Ἰωανάν,Joanan
Ἰωβήδ,Almoço
Ἰωδά,"Judá, Judas, Jude"
Ἰωνάμ,Jonam
Ἰωνᾶς,Joná
Ἰωράμ,"Joram, Jehoram"
Ἰωρίμ,Jor
Ἰωσήφ,José
Ἰωσήχ,José
Ἰωσίας,Josiah
Ἰωσαφάτ,Josafá
Ἰωσῆς,Joses
Ἰόππη,Jope
Ἰώβ,Trabalho
Ἱεράπολις,Hierapolis
Ἱεροσολυμίτης,habitante de Jerusalém
ὀγδοήκοντα,oitenta
ὀδούς,dente
ὀδυνάω,"Eu tormento, eu dor"
ὀδυρμός,"lamentação, lamento"
ὀδύνη,"dor, angústia"
ὀθόνη,"Pano de linho, folha"
ὀθόνιον,bandagem de linho
ὀκνέω,"Eu demoro, hesito, estou lento"
ὀκνηρός,"preguiçoso, para trás"
ὀκταήμερος,pertencente ao oitavo dia
ὀκτώ,oito
ὀλίγος,"pequeno, breve, pouco, em breve"
ὀλίγως,"pequeno, breve, pouco, em breve"
ὀλιγοπιστία,de pouca fé
ὀλιγωρέω,"Eu desprezo, faço luz de"
ὀλιγόπιστος,de pouca fé
ὀλιγόψυχος,fraco de coração
ὀλοθρευτής,destruidor
ὀλοθρεύω,"Eu desprezo, faço luz de"
ὀλολύζω,"Eu, lamento em voz alta"
ὀμίχλη,"névoa, dimeza"
ὀμνύω,"eu juro, eu faço um juramento"
ὀνάριον,jovem ass
ὀνίνημι,"Eu ajudo, eu lucro, tenho alegria de"
ὀνειδίζω,"Eu reprovação, eu reil, eu soubi"
ὀνειδισμός,"reprovação, rios"
ὀνικός,Pertencendo a uma bunda
ὀνομάζω,"Eu dou um nome, menciono"
ὀξύς,"Sharp, Swift, ansioso"
ὀπή,"fenda, caverna"
ὀπίσω,"atrás, depois"
ὀπτάνομαι,"Eu apareço, eu sou visto"
ὀπτασία,"Visão, aparência sobrenatural"
ὀπτός,"assado, grelhado"
ὀπώρα,"Outono, frutas outonais"
ὀρέγω,"Eu me estendi, eu anseio por"
ὀργή,"ira, raiva, paixão"
ὀργίζω,"Eu irrito, eu provoco, estou com raiva"
ὀργίλος,propenso a raiva
ὀργυιά,"Fathom, cerca de cinco ou seis pés"
ὀρεινός,"montanhoso, montanhoso"
ὀρθοποδέω,"Eu ando em um curso direto, eu ando de verdade"
ὀρθοτομέω,"Eu cortei em linha reta, eu lembro corretamente"
ὀρθρίζω,"Eu me levanto cedo, venho de manhã"
ὀρθρινός,cedo
ὀρθός,"vertical, direto"
ὀρθῶς,corretamente
ὀρφανός,"enlutado, um órfão"
ὀρχέομαι,"Em você, em você"
ὀρύσσω,"Em você, em você"
ὀσμή,odor
ὀστέον,osso
ὀστράκινος,feito da terra
ὀσφῦς,LOINS
ὀφείλημα,"dívida, ofensa, pecado"
ὀφείλω,eu devo
ὀφειλέτης,"devedor, pecador"
ὀφειλή,"dívida, dever"
ὀφθαλμοδουλία,Serviço renderizado apenas enquanto relógios mestre
ὀφθαλμός,olho
ὀφρῦς,"testa, cume"
ὀχλέω,"Eu trabalho, eu tormento, me preocupo"
ὀχλοποιέω,"Eu trabalho, eu tormento, me preocupo"
ὀχύρωμα,"Fortaleza, forte defesa"
ὀψάριον,peixinho
ὀψέ,tarde da noite
ὀψώνιον,"pagar, salários"
ὁ,"a, o, as, os"
ὁδεύω,"Eu viajo, eu viajo"
ὁδηγέω,"Eu liderei, eu guia"
ὁδηγός,"líder, guia"
ὁδοιπορέω,"Eu viajo, eu persegui um caminho"
ὁδοιπορία,"viagem, viajar"
ὁδός,"caminho, estrada, jornada"
ὁλοκαύτωμα,Oferta inteira queimada
ὁλοκληρία,Solidez perfeita
ὁλοτελής,"Perfeito, completo"
ὁλόκληρος,"completo em todas as partes, som, perfeito"
ὁμείρομαι,"Eu desejo, eu amo fervorosamente"
ὁμιλέω,"Eu associo a, falo com"
ὁμιλία,"Intercourse, companheirismo, conversa"
ὁμοίωμα,"semelhança, forma, similitude"
ὁμοίως,"de maneira semelhante, semelhantemente"
ὁμοίωσις,"fazendo como, semelhança"
ὁμοθυμαδόν,"unanimemente, unânime"
ὁμοιοπαθής,de como sentimentos
ὁμοιότης,"semelhança, semelhança"
ὁμοιόω,"eu gosto, eu comparo"
ὁμολογέω,"eu confesso, eu professo, eu reconheço, eu elogio"
ὁμολογία,"profissão, confissão"
ὁμολογουμένως,admitidamente
ὁμοῦ,junto
ὁμότεχνος,do mesmo comércio ou ofício
ὁμόφρων,de uma mente
ὁπλίζω,"Eu braço, eu equipo"
ὁποῖος,de que tipo ou maneira
ὁπότε,quando
ὁράω,"eu vejo, eu olho, eu experiencio"
ὁρίζω,"Eu defino, eu determinei, nomeio, eu decreto"
ὁρατός,visível
ὁρκίζω,"Eu adjure, eu cobro solenemente por"
ὁρκωμοσία,"tomada de juramento, juramento"
ὁρμάω,"Eu adjure, eu cobro solenemente por"
ὁρμή,"Rush, agressão violenta"
ὁροθεσία,"Configuração de limites, limite definido"
ὁσάκις,tão frequente quanto
ὁσίως,piously
ὁσιότης,"Santidade, piedade, piedade"
ὄγδοος,oitavo
ὄγκος,"peso, fardo"
ὄζω,"Eu fede, sou ofensivo"
ὄλεθρος,"ruína, desgraça, destruição"
ὄλυνθος,FIGADE IMADE
ὄμβρος,chuva violenta
ὄμμα,olho
ὄναρ,Sonhe
ὄνειδος,"reprovação, desgraça"
ὄνομα,"nome, reputação, fama"
ὄνος,"burro, ass"
ὄντως,"realmente, verdadeiramente"
ὄξος,"Vinagre, vinho ácido"
ὄπισθεν,"por trás, depois"
ὄρεξις,"desejo forte, luxúria"
ὄρθρος,"amanhecer cedo, quebra de dia"
ὄρνεον,pássaro
ὄρνις,"pássaro, galinha, galinha"
ὄρος,"montanha, monte"
ὄσφρησις,sentido de olfato
ὄφελον,"Eu devo, eu deveria"
ὄφελος,"vantagem, ganho, lucro"
ὄφις,serpente
ὄχλος,multidão
ὄψιμος,No final do ano
ὄψιος,atrasado
ὄψις,"Recursos, aparência externa"
ὅδε,"isso aqui, este"
ὅθεν,"de onde, portanto"
ὅλος,"todo, inteiro, completo"
ὅλως,"totalmente, completamente, não em tudo"
ὅμοιος,"como, semelhante a"
ὅμως,"No entanto, no entanto"
ὅπλον,"instrumento, braços, armas"
ὅπου,"onde, onde quer que"
ὅπως,"como, para que, de modo que"
ὅραμα,"espetáculo, visão"
ὅρασις,"vista, visão, aparência"
ὅριον,"distrito, território"
ὅρκος,juramento
ὅρμημα,"correndo, impulso"
ὅς,"que, o qual, o que, quem"
ὅσιος,"Santo, piedoso"
ὅσος,"quanto, tão grande quanto, tanto quanto, tantos quantos"
ὅστις,"quem quer que, qualquer que, que"
ὅταν,"quando, sempre que"
ὅτε,"quando, enquanto"
ὅτι,"que, desde, porque"
Ὀζίας,Uzzia
Ὀλυμπᾶς,Olympas
Ὀνήσιμος,Onesimus
Ὀνησίφορος,Onesiforus
ὑάκινθος,jacinto
ὑάλινος,"vítreo, transparente"
ὑακίνθινος,roxo escuro
ὑβρίζω,"Eu gosto, faço arrogante"
ὑβριστής,"insultando, insultando homem"
ὑγιής,"são, inteiro, íntegro"
ὑγιαίνω,"eu sou saudável, eu sou são, eu tenho saúde"
ὑγρός,"úmido, verde, cheio de seiva"
ὑδρία,pote de água
ὑδροποτέω,"Eu gosto, faço arrogante"
ὑδρωπικός,afligido com dropsy
ὑετός,chuva
ὑμέτερος,seu
ὑμνέω,"Eu canto, canto hinos para"
ὑπάγω,"eu vou, eu parto"
ὑπάντησις,encontro
ὑπάρχω,"eu sou, eu existo, eu estou"
ὑπέρ,"por, em favor de, por meio de, acima de, sobre, além de"
ὑπέρακμος,passado a flor da juventude
ὑπέρογκος,"imoderado, arrogante"
ὑπέχω,"Eu me submeto, eu faço"
ὑπήκοος,"ouvindo, obediente"
ὑπακοή,obediência
ὑπακούω,"eu ouço, eu obedeço"
ὑπαντάω,"eu ouço, eu obedeço"
ὑπείκω,"Eu sou, eu existo, estou em posse"
ὑπεναντίος,"oposto a, adverso"
ὑπεράνω,muito acima
ὑπερέκεινα,além
ὑπερέχω,"Eu Excel, eu supero"
ὑπερήφανος,"orgulhoso, arrogante"
ὑπεραίρω,"Eu levanto além, eu elevo"
ὑπεραυξάνω,"Eu levanto além, eu elevo"
ὑπερβάλλω,"Eu transgressão, eu vou além"
ὑπερβαίνω,"Eu transgressão, eu vou além"
ὑπερβαλλόντως,além dos limites
ὑπερβολή,"superando a excelência, extremamente"
ὑπερεκπερισσοῦ,"por, em favor de, por meio de, acima de, sobre, além de"
ὑπερεκπερισσῶς,"muito, extremamente"
ὑπερεκτείνω,"Eu transgressão, eu vou além"
ὑπερεκχύννω,"Eu transgressão, eu vou além"
ὑπερεντυγχάνω,"Eu transgressão, eu vou além"
ὑπερηφανία,"Orgulho, arrogância"
ὑπερλίαν,"por, em favor de, por meio de, acima de, sobre, além de"
ὑπερνικάω,"Eu Excel, eu supero"
ὑπεροράω,"Eu Excel, eu supero"
ὑπεροχή,"Superioridade, Excelência"
ὑπερπερισσεύω,"Eu abundam extremamente, estou transbordando"
ὑπερπερισσῶς,além dos limites
ὑπερπλεονάζω,"Eu abundam extremamente, estou transbordando"
ὑπερυψόω,"Eu abundam extremamente, estou transbordando"
ὑπερφρονέω,"Eu abundam extremamente, estou transbordando"
ὑπερῷον,sala superior
ὑπηρέτης,"servo, esperando"
ὑπηρετέω,"Eu ministro a, eu sirvo"
ὑποβάλλω,"Eu suborno, instrui em particular"
ὑπογραμμός,"escrita-cópia, exemplo"
ὑποδέχομαι,"Eu mostro claramente, eu ensino, eu aviso"
ὑποδέω,"Eu mostro claramente, eu ensino, eu aviso"
ὑποδείκνυμι,"Eu mostro claramente, eu ensino, eu aviso"
ὑποζύγιον,"Besta de fardo, burro ou mula"
ὑποζώννυμι,"Eu mostro claramente, eu ensino, eu aviso"
ὑποκάτω,por baixo
ὑποκρίνομαι,"Eu ajo a parte, fingi"
ὑποκριτής,"hipócrita, ator"
ὑπολήνιον,poço sob vinho-imprensa
ὑπολαμβάνω,"Eu aceito, recebo, eu respondo, suponho, eu saúdo"
