# LXX-only Greek lexemes (no Strong's number) grouped by wordid (validated per-lemma
# key, see lxx/parse.py) into a citation form + all attested inflected variants, with
# per-variant occurrence count + a sample verse ref. citation_confidence=standard means
# the chosen form is on a fixed priority list of lexicon-headword-shaped forms (nom.
# singular for nouns/adjectives; for verbs, present/aorist indicative or infinitive,
# preferring active + 1st singular, even if not literally the ideal PAI1S); fallback
# means nothing on that list was attested and the most frequent form was used regardless
# of shape — worth a lexicographer's eye before treating as a final headword.
# CATSS-derived (non-commercial) — see shoresh/legal/CATSS-user-declaration.md.
# See shoresh/lxx/build_orphan_lexemes.py.
wordid	citation_form	citation_morph	pos	citation_confidence	variant_surface	variant_plain	variant_morph	count	sample_ref
713367	ἐφαρμακεύετο	V.IMI3S	V	fallback	φαρμακεύσας	φαρμακευσας	V.AAPNSM	1	2MA 10:13
713367	ἐφαρμακεύετο	V.IMI3S	V	fallback	φαρμακευομένου	φαρμακευομενου	V.PPPGSM	1	PSA 57:6
713368	φαρμακείαις	N.DPF	N	fallback	φαρμακείαις	φαρμακειαις	N.DPF	4	EXO 7:11
713368	φαρμακείαις	N.DPF	N	fallback	φαρμακείᾳ	φαρμακεια	N.DSF	2	ISA 47:9
713368	φαρμακείαις	N.DPF	N	fallback	φαρμακειῶν	φαρμακειων	N.GPF	1	WIS 12:4
713368	φαρμακείαις	N.DPF	N	fallback	φαρμακείας	φαρμακειας	N.APF	1	WIS 18:13
713371	Φαρναχ	N.GSM	N	fallback	Φαρναχ	Φαρναχ	N.GSM	1	NUM 34:25
713372	Φαρουαιμ	N.GSM	N	fallback	Φαρουαιμ	Φαρουαιμ	N.GSM	1	2CH 3:6
713373	φαρουριμ	N.DPM	N	fallback	φαρουριμ	φαρουριμ	N.DPM	1	2KI 23:11
713374	Φαρσαννεσταιν	N.ASM	N	fallback	Φαρσαννεσταιν	Φαρσαννεσταιν	N.ASM	1	EST 9:7
713375	φάρυγξ	N.NSM	N	standard	φάρυγξ	φαρυγξ	N.NSM	3	PRO 8:7
713375	φάρυγξ	N.NSM	N	standard	φάρυγγα	φαρυγγα	N.ASM	2	PRO 5:3
713375	φάρυγξ	N.NSM	N	standard	φάρυγγος	φαρυγγος	N.GSM	1	1SA 17:35
713375	φάρυγξ	N.NSM	N	standard	φάρυγγά	φαρυγγα	N.ASF	1	SIR 31:12
713375	φάρυγξ	N.NSM	N	standard	φάρυγξ	φαρυγξ	N.NSF	1	SIR 36:19
713375	φάρυγξ	N.NSM	N	standard	φάρυγγά	φαρυγγα	N.ASM	1	JER 2:25
713376	Φαρφαρ	N.NSF	N	standard	Φαρφαρ	Φαρφαρ	N.NSF	1	2KI 5:12
713377	Φασγα	N.GS	N	fallback	Φασγα	Φασγα	N.GS	3	DEU 34:1
713377	Φασγα	N.GS	N	fallback	Φασγα	Φασγα	N.ASF	1	DEU 3:17
713377	Φασγα	N.GS	N	fallback	Φασγα	Φασγα	N.ASM	1	EST 9:7
713378	Φασεκ	N.GSM	N	fallback	Φασεκ	Φασεκ	N.GSM	1	NEH 3:6
713379	φασεκ	N.ASN	N	fallback	φασεκ	φασεκ	N.ASN	6	2CH 30:1
713379	φασεκ	N.ASN	N	fallback	φασεκ	φασεκ	N.GS	1	JER 38:8
713380	φασεχ	N.NSN	N	standard	φασεχ	φασεχ	N.ASN	11	2CH 35:1
713380	φασεχ	N.NSN	N	standard	φασεχ	φασεχ	N.NSN	1	2CH 35:18
713381	Φαση	N.GSM	N	fallback	Φαση	Φαση	N.GSM	1	EZR 2:49
713382	Φασηλίδα	N.ASF	N	fallback	Φασηλίδα	Φασηλιδα	N.ASF	1	1MA 15:23
713383	Φασιρων	N.GSM	N	fallback	Φασιρων	Φασιρων	N.GSM	1	1MA 9:66
713385	φάσμα	N.NSN	N	standard	φάσμα	φασμα	N.NSN	2	JOB 20:8
713385	φάσμα	N.NSN	N	standard	φάσματι	φασματι	N.DSN	1	NUM 16:30
713385	φάσμα	N.NSN	N	standard	φάσματα	φασματα	N.NPN	1	WIS 17:4
713386	Φασοδομιν	N.DSF	N	fallback	Φασοδομιν	Φασοδομιν	N.DSF	1	1CH 11:13
713387	Φασουρ	N.NSM	N	standard	Φασουρ	Φασουρ	N.GSM	1	EZR 10:22
713387	Φασουρ	N.NSM	N	standard	Φασουρ	Φασουρ	N.NSM	1	NEH 10:4
713388	Φασσουρου	N.GSM	N	fallback	Φασσουρου	Φασσουρου	N.GSM	1	1ES 5:25
713389	Φασσουρ	N.GSM	N	fallback	Φασσουρ	Φασσουρ	N.GSM	3	EZR 2:38
713390	Φασφα	N.NSM	N	standard	Φασφα	Φασφα	N.NSM	1	1CH 7:38
713392	ἐφάτνωσεν	V.AAI3S	V	standard	ἐφάτνωσεν	εφατνωσεν	V.AAI3S	1	1KI 7:40
713392	ἐφάτνωσεν	V.AAI3S	V	standard	πεφατνωμένα	πεφατνωμενα	V.XPPAPN	1	EZK 41:16
713393	φατνώματος	N.GSN	N	fallback	φατνώματος	φατνωματος	N.GSN	2	2MA 1:16
713393	φατνώματος	N.GSN	N	fallback	φατνώματα	φατνωματα	N.NPN	1	SNG 1:17
713393	φατνώματος	N.GSN	N	fallback	φατνώματα	φατνωματα	N.APN	1	AMO 8:3
713393	φατνώματος	N.GSN	N	fallback	φατνώμασιν	φατνωμασιν	N.DPN	1	ZEP 2:14
713394	φαυλίζει	V.PAI3S	V	standard	ἐφαύλισεν	εφαυλισεν	V.AAI3S	2	GEN 25:34
713394	φαυλίζει	V.PAI3S	V	standard	φαυλίζει	φαυλιζει	V.PAI3S	2	PRO 21:12
713394	φαυλίζει	V.PAI3S	V	standard	ἐφαύλισα	εφαυλισα	V.AAI1S	2	JOB 31:13
713394	φαυλίζει	V.PAI3S	V	standard	ἐφαύλισας	εφαυλισας	V.AAI2S	1	2SA 12:9
713394	φαυλίζει	V.PAI3S	V	standard	ἐφαύλισαν	εφαυλισαν	V.AAI3P	1	JDT 1:11
713394	φαυλίζει	V.PAI3S	V	standard	ἐφαύλισάν	εφαυλισαν	V.AAI3P	1	JDT 11:2
713394	φαυλίζει	V.PAI3S	V	standard	φαυλίσασι	φαυλισασι	V.AAPDPM	1	JDT 11:22
713394	φαυλίζει	V.PAI3S	V	standard	πεφαυλισμένοι	πεφαυλισμενοι	V.XMPNPM	1	JOB 30:4
713394	φαυλίζει	V.PAI3S	V	standard	φαυλίζοντες	φαυλιζοντες	V.PAPNPM	1	MAL 1:6
713394	φαυλίζει	V.PAI3S	V	standard	ἐφαυλίσαμεν	εφαυλισαμεν	V.AAI1P	1	MAL 1:6
713394	φαυλίζει	V.PAI3S	V	standard	πεφαυλισμένος	πεφαυλισμενος	V.XMPNSM	1	ISA 33:19
713394	φαυλίζει	V.PAI3S	V	standard	ἐφαύλισέν	εφαυλισεν	V.AAI3S	1	ISA 37:22
713394	φαυλίζει	V.PAI3S	V	standard	φαυλίζοντα	φαυλιζοντα	V.PAPASM	1	ISA 49:7
713395	φαυλίσματα	N.APN	N	fallback	φαυλίσματα	φαυλισματα	N.APN	1	ZEP 3:11
713396	φαυλισμὸς	N.NSM	N	standard	φαυλισμὸς	φαυλισμος	N.NSM	1	HOS 7:16
713396	φαυλισμὸς	N.NSM	N	standard	φαυλισμὸν	φαυλισμον	N.ASM	1	ISA 28:11
713396	φαυλισμὸς	N.NSM	N	standard	φαυλισμῷ	φαυλισμω	N.DSM	1	ISA 51:7
713397	φαυλίστρια	N.NSF	N	standard	φαυλίστρια	φαυλιστρια	N.NSF	1	ZEP 2:15
713399	φαυλότητος	N.GSF	N	fallback	φαυλότητος	φαυλοτητος	N.GSF	1	WIS 4:12
713400	φαῦσιν	N.ASF	N	fallback	φαῦσιν	φαυσιν	N.ASF	4	GEN 1:14
713401	Φαχαραθ	N.GSM	N	fallback	Φαχαραθ	Φαχαραθ	N.GSM	1	NEH 7:59
713402	Φαχεραθ—ασεβωιν	N.GSM	N	fallback	Φαχεραθ—ασεβωιν	Φαχεραθ—ασεβωιν	N.GSM	1	EZR 2:57
713403	Φεγγιθ	N.GSM	N	fallback	Φεγγιθ	Φεγγιθ	N.GSM	1	2SA 3:4
713405	Φεδεϊα	N.GSM	N	fallback	Φεδεϊα	Φεδεια	N.GSM	1	2KI 23:36
713407	φειδοῦς	N.GSF	N	fallback	φειδοῦς	φειδους	N.GSF	2	EST 3:13
713407	φειδοῦς	N.GSF	N	fallback	φειδοῖ	φειδοι	N.DSF	1	PSS 5:13
713408	φειδωλός	A.NSM	A	standard	φειδωλός	φειδωλος	A.NSM	1	4MA 2:9
713409	Φισων	N.NS	N	standard	Φισων	Φισων	N.NS	1	SIR 24:25
713410	Φελεθθι	N.NSM	N	standard	Φελεθθι	Φελεθθι	N.NSM	2	2SA 15:18
713410	Φελεθθι	N.NSM	N	standard	Φελεθθι	Φελεθθι	N.GSM	1	2SA 20:23
713411	φελεθθι	N.NSM	N	standard	φελεθθι	φελεθθι	N.NSM	1	1KI 1:38
713411	φελεθθι	N.NSM	N	standard	φελεθθι	φελεθθι	N.ASM	1	1KI 1:44
713411	φελεθθι	N.NSM	N	standard	φελεθθι	φελεθθι	N.GSM	1	1CH 18:17
713412	Φελεϊα	N.NSM	N	standard	Φελεϊα	Φελεια	N.NSM	1	NEH 10:11
713413	Φελετθι	N.NSM	N	standard	Φελετθι	Φελετθι	N.NSM	1	2SA 15:18
713414	Φελεττι	N.NSM	N	standard	Φελεττι	Φελεττι	N.NSM	1	2SA 8:18
713415	Φελητι	N.DSM	N	fallback	Φελητι	Φελητι	N.DSM	1	NEH 12:17
713416	Φελιηλ	N.NSM	N	standard	Φελιηλ	Φελιηλ	N.NSM	1	1CH 8:25
713417	Φελλανι	N.NSM	N	standard	Φελλανι	Φελλανι	N.NSM	1	1SA 21:3
713418	φελμουνι	N.DS	N	fallback	φελμουνι	φελμουνι	N.DS	1	DAN 8:13
713419	Φελωθι	N.NSM	N	standard	Φελωθι	Φελωθι	N.NSM	1	2SA 23:26
713420	Φελωνι	N.NSM	N	standard	Φελωνι	Φελωνι	N.NSM	2	1CH 11:27
713421	Φεννανα	N.NSF	N	standard	Φεννανα	Φεννανα	N.DSF	2	1SA 1:2
713421	Φεννανα	N.NSF	N	standard	Φεννανα	Φεννανα	N.NSF	1	1SA 1:2
713422	Φερεζαῖος	N.NSM	N	standard	Φερεζαῖον	Φερεζαιον	N.ASM	10	EXO 23:23
713422	Φερεζαῖος	N.NSM	N	standard	Φερεζαίων	Φερεζαιων	N.GPM	6	EXO 3:8
713422	Φερεζαῖος	N.NSM	N	standard	Φερεζαίους	Φερεζαιους	N.APM	3	GEN 15:20
713422	Φερεζαῖος	N.NSM	N	standard	Φερεζαίου	Φερεζαιου	N.GSM	3	JDG 3:5
713422	Φερεζαῖος	N.NSM	N	standard	Φερεζαῖοι	Φερεζαιοι	N.NPM	2	GEN 13:7
713422	Φερεζαῖος	N.NSM	N	standard	Φερεζαίοις	Φερεζαιοις	N.DPM	1	GEN 34:30
713422	Φερεζαῖος	N.NSM	N	standard	Φερεζαῖος	Φερεζαιος	N.NSM	1	JOS 24:11
713423	Φερεζαίου	N.GSM	N	fallback	Φερεζαίου	Φερεζαιου	N.GSM	1	1SA 6:18
713424	Φερεζι	N.NSM	N	standard	Φερεζι	Φερεζι	N.NSM	1	EZR 9:1
713425	Φεριδα	N.GSM	N	fallback	Φεριδα	Φεριδα	N.GSM	1	NEH 7:57
713426	φερνὴ	N.NSF	N	standard	φερνῇ	φερνη	N.DSF	2	EXO 22:15
713426	φερνὴ	N.NSF	N	standard	φερνὴν	φερνην	N.ASF	1	GEN 34:12
713426	φερνὴ	N.NSF	N	standard	φερνὴ	φερνη	N.NSF	1	EXO 22:16
713426	φερνὴ	N.NSF	N	standard	φερνῆς	φερνης	N.GSF	1	2MA 1:14
713427	φερνιεῖ	V.FAI3S	V	fallback	φερνιεῖ	φερνιει	V.FAI3S	1	EXO 22:15
713429	Φεση	N.GSM	N	fallback	Φεση	Φεση	N.GSM	1	NEH 7:51
713430	Φεσηχι	N.NSM	N	standard	Φεσηχι	Φεσηχι	N.NSM	1	1CH 7:33
713431	Φεσσηε	N.ASM	N	fallback	Φεσσηε	Φεσσηε	N.ASM	1	1CH 4:12
713432	Φεταια	N.DSM	N	fallback	Φεταια	Φεταια	N.DSM	1	1CH 24:16
713434	φευκτὸν	A.ASM	A	fallback	φευκτὸν	φευκτον	A.ASM	1	WIS 17:9
713435	φη	N	N	fallback	φη	φη	N	1	PSA 118:129
713438	Φθαιηλ	N.GS	N	fallback	Φθαιηλ	Φθαιηλ	N.GS	1	JOS 19:27
713440	φθάρματά	N.NPN	N	fallback	φθάρματά	φθαρματα	N.NPN	1	LEV 22:25
713443	φθέγμα	N.NSN	N	standard	φθέγμα	φθεγμα	N.ASN	1	JOB 6:26
713443	φθέγμα	N.NSN	N	standard	φθέγμα	φθεγμα	N.NSN	1	WIS 1:11
713444	φθειρίζει	V.PAI3S	V	standard	φθειριεῖ	φθειριει	V.FAI3S	1	JER 50:12
713444	φθειρίζει	V.PAI3S	V	standard	φθειρίζει	φθειριζει	V.PAI3S	1	JER 50:12
713446	φθίνουσαν	V.PAPASF	V	fallback	φθίνουσαν	φθινουσαν	V.PAPASF	1	JOB 31:26
713448	φθονερὸς	A.NSM	A	standard	φθονερὸς	φθονερος	A.NSM	1	SIR 14:10
713452	φθορεὺς	N.NSM	N	standard	φθορεὺς	φθορευς	N.NSM	1	4MA 18:8
713454	Φιδων	N.AS	N	fallback	Φιδων	Φιδων	N.AS	1	JOS 10:3
713455	Φιθων	N.NSM	N	standard	Φιθων	Φιθων	N.NSM	1	1CH 8:35
713456	Φικολ	N.NSM	N	standard	Φικολ	Φικολ	N.NSM	3	GEN 21:22
713460	φιλαμαρτήμων	A.NSM	A	standard	φιλαμαρτήμων	φιλαμαρτημων	A.NSM	1	PRO 17:19
713461	ἐφιλανθρώπησεν	V.AAI3S	V	standard	ἐφιλανθρώπησεν	εφιλανθρωπησεν	V.AAI3S	1	2MA 13:23
713463	φιλάνθρωπον	A.NSN	A	standard	φιλάνθρωπα	φιλανθρωπα	A.APN	2	1ES 8:10
713463	φιλάνθρωπον	A.NSN	A	standard	φιλάνθρωπον	φιλανθρωπον	A.NSN	2	WIS 1:6
713463	φιλάνθρωπον	A.NSN	A	standard	φιλάνθρωπον	φιλανθρωπον	A.ASF	1	4MA 5:12
713463	φιλάνθρωπον	A.NSN	A	standard	φιλάνθρωπον	φιλανθρωπον	A.ASM	1	WIS 12:19
713465	φιλαργυρήσαντες	V.AAPNPM	V	fallback	φιλαργυρήσαντες	φιλαργυρησαντες	V.AAPNPM	1	2MA 10:20
713468	φιλαρχίας	N.GSF	N	fallback	φιλαρχίας	φιλαρχιας	N.GSF	1	4MA 2:15
713469	φιλελεήμων	A.NSM	A	standard	φιλελεήμων	φιλελεημων	A.NSM	1	TOB 14:9
713470	φιλεχθρήσῃς	V.AAS2S	V	fallback	φιλεχθρήσῃς	φιλεχθρησης	V.AAS2S	1	PRO 3:30
713472	φιληκοΐαν	N.ASF	N	fallback	φιληκοΐαν	φιληκοιαν	N.ASF	1	4MA 15:21
713475	φιλιάζειν	V.PAN	V	standard	ἐφιλίασεν	εφιλιασεν	V.AAI3S	1	JDG 14:20
713475	φιλιάζειν	V.PAN	V	standard	φιλιάζεις	φιλιαζεις	V.PAI2S	1	2CH 19:2
713475	φιλιάζειν	V.PAN	V	standard	ἐφιλίασας	εφιλιασας	V.AAI3S	1	2CH 20:37
713475	φιλιάζειν	V.PAN	V	standard	φιλιάζειν	φιλιαζειν	V.PAN	1	1ES 3:22
713475	φιλιάζειν	V.PAN	V	standard	ἐφιλίασα	εφιλιασα	V.AAI1S	1	SIR 37:1
713477	φιλογέωργος	N.NSM	N	standard	φιλογέωργος	φιλογεωργος	N.NSM	1	2CH 26:10
713478	φιλογύναιος	A.NSM	A	standard	φιλογύναιος	φιλογυναιος	A.NSM	1	1KI 11:1
713479	φιλοδοξία	N.NSF	N	standard	φιλοδοξίᾳ	φιλοδοξια	N.DSF	1	EST 4:17
713479	φιλοδοξία	N.NSF	N	standard	φιλοδοξία	φιλοδοξια	N.NSF	1	4MA 1:26
713480	φιλοκόσμῳ	A.DSF	A	fallback	φιλοκόσμῳ	φιλοκοσμω	A.DSF	1	LJE 1:8
713481	φιλομαθεῖν	V.PAN	V	standard	φιλομαθοῦντας	φιλομαθουντας	V.PAPAPM	1	SIR 1:0
713481	φιλομαθεῖν	V.PAN	V	standard	φιλομαθεῖν	φιλομαθειν	V.PAN	1	SIR 1:0
713482	φιλομαθεῖς	A.NPM	A	fallback	φιλομαθεῖς	φιλομαθεις	A.NPM	1	SIR 1:0
713483	Φιλομήτορος	N.GSM	N	fallback	Φιλομήτορος	Φιλομητορος	N.GSM	2	2MA 4:21
713483	Φιλομήτορος	N.GSM	N	fallback	Φιλομήτορα	Φιλομητορα	N.ASM	1	2MA 9:29
713484	φιλομήτορες	N.NPM	N	fallback	φιλομήτορες	φιλομητορες	N.NPM	1	4MA 15:10
713485	φιλονεικοῦντας	V.PAPAPM	V	fallback	φιλονεικοῦντας	φιλονεικουντας	V.PAPAPM	1	PRO 10:12
713488	Φιλοπάτωρ	N.NSM	N	standard	Φιλοπάτωρ	Φιλοπατωρ	N.NSM	3	3MA 1:1
713489	φιλοπολίτης	N.NSM	N	standard	φιλοπολίτης	φιλοπολιτης	N.NSM	1	2MA 14:37
713490	πεφιλοπονημένων	V.XMPGPN	V	fallback	πεφιλοπονημένων	πεφιλοπονημενων	V.XMPGPN	1	SIR 1:0
713491	φιλοπονίαν	N.ASF	N	fallback	φιλοπονίαν	φιλοπονιαν	N.ASF	1	SIR 1:0
713493	φιλοσοφεῖν	V.PAN	V	standard	φιλοσοφεῖν	φιλοσοφειν	V.PAN	1	4MA 5:7
713493	φιλοσοφεῖν	V.PAN	V	standard	φιλοσοφήσεις	φιλοσοφησεις	V.FAI2S	1	4MA 5:11
713493	φιλοσοφεῖν	V.PAN	V	standard	φιλοσοφοῦντες	φιλοσοφουντες	V.PAPNPM	1	4MA 8:1
713496	φιλοστοργίαν	N.ASF	N	fallback	φιλοστοργίαν	φιλοστοργιαν	N.ASF	3	2MA 6:20
713499	φιλοτεκνίαν	N.ASF	N	fallback	φιλοτεκνίαν	φιλοτεκνιαν	N.ASF	3	4MA 15:11
713499	φιλοτεκνίαν	N.ASF	N	fallback	φιλοτεκνίας	φιλοτεκνιας	N.GSF	2	4MA 14:13
713501	φιλοτιμία	N.NSF	N	standard	φιλοτιμία	φιλοτιμια	N.NSF	1	WIS 14:18
713502	φιλοτίμου	A.GSF	A	fallback	φιλοτίμου	φιλοτιμου	A.GSF	2	3MA 4:15
713504	φιλοφρονοῦσιν	V.PAI3P	V	fallback	φιλοφρονοῦσιν	φιλοφρονουσιν	V.PAI3P	1	2MA 2:25
713506	φιλόψυχε	A.VSM	A	fallback	φιλόψυχε	φιλοψυχε	A.VSM	1	WIS 11:26
713507	φίλτρα	N.APN	N	fallback	φίλτρα	φιλτρα	N.APN	2	4MA 13:19
713507	φίλτρα	N.APN	N	fallback	φίλτρα	φιλτρα	N.VPN	1	4MA 15:13
713508	φιμὸς	N.NSM	N	standard	φιμοῦ	φιμου	N.GSM	1	JOB 30:28
713508	φιμὸς	N.NSM	N	standard	φιμὸς	φιμος	N.NSM	1	SIR 20:29
713508	φιμὸς	N.NSM	N	standard	φιμὸν	φιμον	N.ASM	1	ISA 37:29
713510	Φινεες	N.NSM	N	standard	Φινεες	Φινεες	N.NSM	12	NUM 25:7
713510	Φινεες	N.NSM	N	standard	Φινεες	Φινεες	N.GSM	10	1SA 4:19
713510	Φινεες	N.NSM	N	standard	Φινεες	Φινεες	N.ASM	6	EXO 6:25
713510	Φινεες	N.NSM	N	standard	Φινεες	Φινεες	N.NS	4	JOS 22:30
713510	Φινεες	N.NSM	N	standard	Φινεες	Φινεες	N.GS	1	JOS 24:33
713511	Φινοε	N.GSM	N	fallback	Φινοε	Φινοε	N.GSM	1	1ES 5:31
713512	Φινω	N.ASM	N	fallback	Φινω	Φινω	N.ASM	1	NUM 33:42
713512	Φινω	N.ASM	N	fallback	Φινω	Φινω	N.GSM	1	NUM 33:43
713513	Φινων	N.NSM	N	standard	Φινων	Φινων	N.NSM	2	GEN 36:41
713514	Φιρα	N.NS	N	standard	Φιρα	Φιρα	N.NS	1	JOS 18:27
713515	Φισων	N.NS	N	standard	Φισων	Φισων	N.NS	1	GEN 2:11
713516	ἐφλέγμανεν	V.AAI3S	V	standard	ἐφλέγμανεν	εφλεγμανεν	V.AAI3S	1	NAM 3:19
713516	ἐφλέγμανεν	V.AAI3S	V	standard	φλεγμαίνουσα	φλεγμαινουσα	V.PAPNSF	1	ISA 1:6
713517	φλεγμονὰς	N.APF	N	fallback	φλεγμονὰς	φλεγμονας	N.APF	1	4MA 3:17
713518	φλέγει	V.PAI3S	V	standard	φλέγον	φλεγον	V.PAPNSN	4	EXO 24:17
713518	φλέγει	V.PAI3S	V	standard	φλέξει	φλεξει	V.FAI3S	3	DEU 32:22
713518	φλέγει	V.PAI3S	V	standard	φλεγόμενον	φλεγομενον	V.PPPASM	1	4MA 15:14
713518	φλέγει	V.PAI3S	V	standard	φλεγομένου	φλεγομενου	V.PMPGSM	1	PRO 36:1
713518	φλέγει	V.PAI3S	V	standard	φλέγει	φλεγει	V.PAI3S	1	WIS 16:19
713518	φλέγει	V.PAI3S	V	standard	φλεγόμενον	φλεγομενον	V.PMPASM	1	WIS 16:22
713519	φλέβας	N.APF	N	fallback	φλέβας	φλεβας	N.APF	1	HOS 13:15
713520	φλιὰς	N.APF	N	fallback	φλιὰς	φλιας	N.APF	5	DEU 6:9
713520	φλιὰς	N.APF	N	fallback	φλιᾶς	φλιας	N.GSF	2	EXO 12:22
713520	φλιὰς	N.APF	N	fallback	φλιῶν	φλιων	N.GPF	2	1SA 1:9
713520	φλιὰς	N.APF	N	fallback	φλιὰν	φλιαν	N.ASF	1	EXO 12:7
713520	φλιὰς	N.APF	N	fallback	φλιαὶ	φλιαι	N.NPF	1	1KI 6:33
713520	φλιὰς	N.APF	N	fallback	φλιάς	φλιας	N.APF	1	EZK 43:8
713522	φλογίνην	A.ASF	A	fallback	φλογίνην	φλογινην	A.ASF	1	GEN 3:24
713523	φλοιὸν	N.ASM	N	fallback	φλοιὸν	φλοιον	N.ASM	1	WIS 13:11
713526	φλυκτίδες	N.NPF	N	fallback	φλυκτίδες	φλυκτιδες	N.NPF	2	EXO 9:9
713527	φοβερίσαι	V.AAN	V	standard	φοβέρισον	φοβερισον	V.AAD2S	1	EZR 10:3
713527	φοβερίσαι	V.AAN	V	standard	φοβερίζουσιν	φοβεριζουσιν	V.PAI3P	1	NEH 6:9
713527	φοβερίσαι	V.AAN	V	standard	φοβερίζοντές	φοβεριζοντες	V.PAPNPM	1	NEH 6:14
713527	φοβερίσαι	V.AAN	V	standard	φοβερίσαι	φοβερισαι	V.AAN	1	NEH 6:19
713528	φοβερισμοί	N.NPM	N	fallback	φοβερισμοί	φοβερισμοι	N.NPM	1	PSA 87:17
713529	φοβεροειδεῖς	N.NPM	N	fallback	φοβεροειδεῖς	φοβεροειδεις	N.NPM	1	3MA 6:18
713535	Φογωρ	N.NS	N	standard	Φογωρ	Φογωρ	N.GS	6	NUM 23:28
713535	Φογωρ	N.NS	N	standard	Φογωρ	Φογωρ	N.NS	1	GEN 36:39
713535	Φογωρ	N.NS	N	standard	Φογωρ	Φογωρ	N.AS	1	NUM 25:18
713535	Φογωρ	N.NS	N	standard	Φογωρ	Φογωρ	N.S	1	NUM 25:18
713535	Φογωρ	N.NS	N	standard	Φογωρ	Φογωρ	N.NSF	1	1CH 1:50
713536	φοιβήσετε	V.FAI2P	V	fallback	φοιβήσετε	φοιβησετε	V.FAI2P	1	DEU 14:1
713537	Φοίνικες	N.NPM	N	fallback	Φοίνικες	Φοινικες	N.NPM	1	DEU 3:9
713539	φοινικοῦν	A.NSN	A	standard	φοινικοῦν	φοινικουν	A.NSN	1	ISA 1:18
713540	Φοινικῶνος	N.GSM	N	fallback	Φοινικῶνος	Φοινικωνος	N.GSM	2	EZK 47:18
713542	Φοινίσσης	N.GSF	N	fallback	Φοινίσσης	Φοινισσης	N.GSF	1	EXO 6:15
713543	Φολλαθι	N.NSM	N	standard	Φολλαθι	Φολλαθι	N.NSM	1	1CH 26:5
713545	φονευτής	N.NSM	N	standard	φονευτής	φονευτης	N.NSM	7	NUM 35:16
713545	φονευτής	N.NSM	N	standard	φονευτήν	φονευτην	N.ASM	2	NUM 35:11
713545	φονευτής	N.NSM	N	standard	φονευτῇ	φονευτη	N.DSM	2	DEU 19:3
713545	φονευτής	N.NSM	N	standard	φονευτοῦ	φονευτου	N.GSM	2	DEU 19:4
713545	φονευτής	N.NSM	N	standard	φονευτὴς	φονευτης	N.NSM	2	JOS 20:3
713545	φονευτής	N.NSM	N	standard	φονευταί	φονευται	N.NPM	2	PRO 22:13
713547	φονοκτονεῖ	V.PAI3S	V	standard	φονοκτονήσητε	φονοκτονησητε	V.AAS2P	1	NUM 35:33
713547	φονοκτονεῖ	V.PAI3S	V	standard	φονοκτονεῖ	φονοκτονει	V.PAI3S	1	NUM 35:33
713547	φονοκτονεῖ	V.PAI3S	V	standard	ἐφονοκτονήθη	εφονοκτονηθη	V.API3S	1	PSA 105:38
713548	φονοκτονίαν	N.ASF	N	fallback	φονοκτονίαν	φονοκτονιαν	N.ASF	1	1MA 1:24
713550	φονώδης	A.NSM	A	standard	φονώδης	φονωδης	A.NSM	1	4MA 10:17
713551	ἐφορᾷ	N.DSF	N	fallback	ἐφορᾷ	εφορα	N.DSF	2	2MA 7:6
713552	φορβεὰν	N.ASF	N	fallback	φορβεὰν	φορβεαν	N.ASF	1	JOB 40:25
713553	φορεῖον	N.NSN	N	standard	φορεῖον	φορειον	N.ASN	1	2MA 3:27
713553	φορεῖον	N.NSN	N	standard	φορείῳ	φορειω	N.DSN	1	2MA 9:8
713553	φορεῖον	N.NSN	N	standard	φορεῖον	φορειον	N.NSN	1	SNG 3:9
713556	φορολογεῖσθαι	V.AAN	V	standard	φορολογεῖσθαι	φορολογεισθαι	V.AAN	1	2CH 36:4
713556	φορολογεῖσθαι	V.AAN	V	standard	φορολογοῦντες	φορολογουντες	V.PAPNPM	1	1ES 2:22
713557	φορολόγητοι	A.NPM	A	fallback	φορολόγητοι	φορολογητοι	A.NPM	1	DEU 20:11
713558	φορολογία	N.NSF	N	standard	φορολογίας	φορολογιας	N.GSF	2	1ES 6:28
713558	φορολογία	N.NSF	N	standard	φορολογίαν	φορολογιαν	N.ASF	1	1ES 2:15
713558	φορολογία	N.NSF	N	standard	φορολογία	φορολογια	N.NSF	1	1ES 8:22
713559	φορολόγος	N.NSM	N	standard	φορολόγος	φορολογος	N.NSM	3	EZR 4:7
713559	φορολόγος	N.NSM	N	standard	φορολόγου	φορολογου	N.GSM	2	JOB 3:18
