lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
XKMWNJ/,Hachmoni,,,,,,,,,,,,,,,,,,,,,,,,
XKMWT/,Weisheit,,,,,,,,,,,,,,,,,,,,,,,,
XKM[,,"weise sein, weise werden, sich weise verhalten",,"weise machen, unterweisen",weise sein,"sich weise gebärden, sich klug erweisen",weise machen,,,,,,,,,,,,,,,,,,
XL/,profan,,,,,,,,,,,,,,,,,,,,,,,,
XL>H/,Rost,,,,,,,,,,,,,,,,,,,,,,,,
XL>H=/,Hela,,,,,,,,,,,,,,,,,,,,,,,,
XL>[,,krank werden,,,,,,,,,,,,,,,,,,,,,,,
XLB/,Milch,,,,,,,,,,,,,,,,,,,,,,,,
XLB=/,Fett; das Beste,,,,,,,,,,,,,,,,,,,,,,,,
XLB==/,Heled,,,,,,,,,,,,,,,,,,,,,,,,
XLBH/,Helba,,,,,,,,,,,,,,,,,,,,,,,,
XLBNH/,Galbanum <ein Harz>,,,,,,,,,,,,,,,,,,,,,,,,
XLBWN/,Helbon,,,,,,,,,,,,,,,,,,,,,,,,
XLC/,der Schwache,,,,,,,,,,,,,,,,,,,,,,,,
XLC[,,schwächen; hinfällig sein,,,,,,,,,,,,,,,,,,,,,,,
XLD/,Lebensdauer; Welt,,,,,,,,,,,,,,,,,,,,,,,,
XLD=/,Maulwurf?; Wiesel?,,,,,,,,,,,,,,,,,,,,,,,,
XLD==/,Heled,,,,,,,,,,,,,,,,,,,,,,,,
XLDH/,Hulda,,,,,,,,,,,,,,,,,,,,,,,,
XLDJ/,Heldai,,,,,,,,,,,,,,,,,,,,,,,,
XLH/,Ringbrot,,,,,,,,,,,,,,,,,,,,,,,,
XLH[,,"schwach, krank werden",krank werden,krank machen; jemanden mild stimmen,schwach gemacht werden,sich krank stellen,"schwach, krank machen",verwundet sein,,,,,,,,,,,,,,,,,
XLJ/,Krankheit,,,,,,,,,,,,,,,,,,,,,,,,
XLJ=/,Schmuck,,,,,,,,,,,,,,,,,,,,,,,,
XLJ==/,Hali,,,,,,,,,,,,,,,,,,,,,,,,
XLJH/,Schmuck,,,,,,,,,,,,,,,,,,,,,,,,
XLJL/,"Flöte, Doppeloboe",,,,,,,,,,,,,,,,,,,,,,,,
XLJLH,"es sei fern, wahrhaftig nicht",,,,,,,,,,,,,,,,,,,,,,,,
XLJPH/,"Tausch, Wechsel",,,,,,,,,,,,,,,,,,,,,,,,
XLJYH/,abgezogene Ausrüstung,,,,,,,,,,,,,,,,,,,,,,,,
XLKH/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
XLL/,"durchbohrt, erschlagen, entehrt",,,,,,,,,,,,,,,,,,,,,,,,
XLL==[,,,,Flöte blasen,,,,,,,,,,,,,,,,,,,,,
XLL=[,,durchbohrt sein,,durchbohrt sein,durchbohrt sein,,,,,,,,,,,,,,,,,,,,
XLL[,,,"entweiht werden, sich entweihen",entweihen,entweiht sein,,entweihen; anfangen,angefangen werden,,,,,,,,,,,,,,,,,
XLM/,Heldai,,,,,,,,,,,,,,,,,,,,,,,,
XLMJC/,Kiesel,,,,,,,,,,,,,,,,,,,,,,,,
XLMWT/,Eibisch,,,,,,,,,,,,,,,,,,,,,,,,
XLM[,,kräftig werden; Träumen,,,,,stärken,,,,,,,,,,,,,,,,,,
XLN/,Helon,,,,,,,,,,,,,,,,,,,,,,,,
XLN=/,Holon,,,,,,,,,,,,,,,,,,,,,,,,
XLP/,"Ersatz; anstatt, für",,,,,,,,,,,,,,,,,,,,,,,,
XLP=/,Helef,,,,,,,,,,,,,,,,,,,,,,,,
XLP=[,,durchdringen,,,,,,,,,,,,,,,,,,,,,,,
XLP[,,"weiterziehen, vergehen",,wechseln,,,"ersetzen, wechseln",,,,,,,,,,,vorübergehen,,,,,,,
XLQ/,"Teil, Anteil",,,,,,,,,,,,,,,,,,,,,,,,
XLQ=/,glatt,,,,,,,,,,,,,,,,,,,,,,,,
XLQ==/,glatt,,,,,,,,,,,,,,,,,,,,,,,,
XLQ===/,Glätte,,,,,,,,,,,,,,,,,,,,,,,,
XLQ====/,Helek,,,,,,,,,,,,,,,,,,,,,,,,
XLQ=[,,"glatt, falsch sein",,,,,"glätten, schmeicheln",,,,,,,,,,,,,,,,,,
XLQH/,"Grundstück, Feld",,,,,,,,,,,,,,,,,,,,,,,,
XLQH=/,Glätte,,,,,,,,,,,,,,,,,,,,,,,,
XLQH==/,Teil,,,,,,,,,,,,,,,,,,,,,,,,
XLQJ/,Helekiter,,,,,,,,,,,,,,,,,,,,,,,,
XLQJ=/,Helkai,,,,,,,,,,,,,,,,,,,,,,,,
XLQJH/,Hilkija,,,,,,,,,,,,,,,,,,,,,,,,
XLQJHW/,Hilkija,,,,,,,,,,,,,,,,,,,,,,,,
XLQLQWT/,glatte Stellen; Glätte,,,,,,,,,,,,,,,,,,,,,,,,
XLQT/,Helkat,,,,,,,,,,,,,,,,,,,,,,,,
XLQT_HYWRJM/,Helkat-Hazzurim,,,,,,,,,,,,,,,,,,,,,,,,
XLQ[,,"verteilen, zuteilen","verteilt werden, sich teilen","verteilen, zuteilen, zerteilen",verteilt werden,unter sich verteilen,an der Verteilung teilnehmen,,,,,,,,,,,,,,,,,,
XLV[,,(als gültig) annehmen,,,,,,,,,,,,,,,,,,,,,,,
XLWCH/,Niederlage,,,,,,,,,,,,,,,,,,,,,,,,
XLWM/,Traum,,,,,,,,,,,,,,,,,,,,,,,,
XLWN/,Fenster,,,,,,,,,,,,,,,,,,,,,,,,
XLWP/,<unklar>,,,,,,,,,,,,,,,,,,,,,,,,
XLX/,Halach,,,,,,,,,,,,,,,,,,,,,,,,
XLXLH/,Zittern,,,,,,,,,,,,,,,,,,,,,,,,
XLXWL/,Halhul,,,,,,,,,,,,,,,,,,,,,,,,
XLY/,Lenden,,,,,,,,,,,,,,,,,,,,,,,,
XLY=/,Helez,,,,,,,,,,,,,,,,,,,,,,,,
XLY[,,"ausziehen, sich entziehen",gerettet werden; sich rüsten,"erretten; herausreißen, plündern",,,stark machen,,,,,,,,,,,,,,,,,,
XM/,Hitze,,,,,,,,,,,,,,,,,,,,,,,,
XM=/,Schwiegervater,,,,,,,,,,,,,,,,,,,,,,,,
XM==/,"heiß, warm",,,,,,,,,,,,,,,,,,,,,,,,
XM===/,Ham,,,,,,,,,,,,,,,,,,,,,,,,
XM>H/,"Dickmilch, Butter",,,,,,,,,,,,,,,,,,,,,,,,
XMC/,fünf,,,,,,,,,,,,,,,,,,,,,,,,
XMC=/,"Unterleib, Bauch",,,,,,,,,,,,,,,,,,,,,,,,
XMC==/,Fünftel?,,,,,,,,,,,,,,,,,,,,,,,,
XMC[,,(in Gruppen von fünfzig) gegliedert sein,,den Fünften erheben,,,,,,,,,,,,,,,,,,,,,
XMD/,"Anmut, Pracht, Schönheit",,,,,,,,,,,,,,,,,,,,,,,,
XMDH/,"Begehrenswertes, Kostbarkeit",,,,,,,,,,,,,,,,,,,,,,,,
XMDN/,Hemdan,,,,,,,,,,,,,,,,,,,,,,,,
XMDWT/,Kostbarkeiten,,,,,,,,,,,,,,,,,,,,,,,,
XMD[,,"begehren, Gefallen finden an","begehrenswert, köstlich sein",heftig begehren,,,,,,,,,,,,,,,,,,,,,
XMH/,"Hitze, Zorn, Gift",,,,,,,,,,,,,,,,,,,,,,,,
XMH=/,Hitze; Sonne,,,,,,,,,,,,,,,,,,,,,,,,
XMJCJ/,fünfter,,,,,,,,,,,,,,,,,,,,,,,,
XMJCJT/,Fünftel,,,,,,,,,,,,,,,,,,,,,,,,
XMJY/,Sauerfutter,,,,,,,,,,,,,,,,,,,,,,,,
XMLH/,Mitleid,,,,,,,,,,,,,,,,,,,,,,,,
XMLH=/,Mitleid,,,,,,,,,,,,,,,,,,,,,,,,
XML[,,"Mitleid haben, schonen, sparen",,,,,,,,,,,,,,,,,,,,,,,
XMM[,,"warm sein, werden",glühend sein,warm halten,,sich wärmen,,,,,,,,,,,,,,,,,,,
XMN/,Räucheraltar,,,,,,,,,,,,,,,,,,,,,,,,
XMQ[,,abbiegen,,,,sich hin und her wenden,,,,,,,,,,,,,,,,,,,
XMR/,"Lehm, Ton",,,,,,,,,,,,,,,,,,,,,,,,
XMR=/,Homer <Hohlmaß>,,,,,,,,,,,,,,,,,,,,,,,,
XMR==/,"Erdpech, Asphalt",,,,,,,,,,,,,,,,,,,,,,,,
XMR===/,neuer Wein,,,,,,,,,,,,,,,,,,,,,,,,
XMR=[,,,,gerötet sein,,,,,,,,,,,,,,,,,,,,,
XMRN/,Hemdan,,,,,,,,,,,,,,,,,,,,,,,,
XMR[,,überziehen; schäumen,,überziehen; schäumen,,,,,,,,,,,,,,,,,,,,,
XMS/,"Gewalttat, Unrecht",,,,,,,,,,,,,,,,,,,,,,,,
XMS[,,gewalttätig behandeln,Gewalttat leiden,,,,,,,,,,,,,,,,,,,,,,
XMT/,Wasserschlauch,,,,,,,,,,,,,,,,,,,,,,,,
XMT=/,Hamat,,,,,,,,,,,,,,,,,,,,,,,,
XMT==/,Hammat,,,,,,,,,,,,,,,,,,,,,,,,
XMT===/,Hammat,,,,,,,,,,,,,,,,,,,,,,,,
XMTJ/,Hamatiter,,,,,,,,,,,,,,,,,,,,,,,,
XMT_D>R/,Hammot-Dor,,,,,,,,,,,,,,,,,,,,,,,,
XMT_YWB>/,Hamat-Zoba,,,,,,,,,,,,,,,,,,,,,,,,
XMV/,<Reptil>,,,,,,,,,,,,,,,,,,,,,,,,
XMVH/,Humta,,,,,,,,,,,,,,,,,,,,,,,,
XMW>L/,Hammuël,,,,,,,,,,,,,,,,,,,,,,,,
XMWL/,Hamul,,,,,,,,,,,,,,,,,,,,,,,,
XMWLJ/,Hamuliter,,,,,,,,,,,,,,,,,,,,,,,,
XMWN/,Hammon,,,,,,,,,,,,,,,,,,,,,,,,
XMWQ/,Rundung,,,,,,,,,,,,,,,,,,,,,,,,
XMWR/,Esel,,,,,,,,,,,,,,,,,,,,,,,,
XMWR=/,Hamor,,,,,,,,,,,,,,,,,,,,,,,,
XMWT/,Schwiegermutter,,,,,,,,,,,,,,,,,,,,,,,,
XMWVL/,Hamutal,,,,,,,,,,,,,,,,,,,,,,,,
XMWY/,grellrot,,,,,,,,,,,,,,,,,,,,,,,,
XMWY=/,Bedrücker,,,,,,,,,,,,,,,,,,,,,,,,
XMY/,gesäuert; Gesäuertes,,,,,,,,,,,,,,,,,,,,,,,,
XMY=/,Essig,,,,,,,,,,,,,,,,,,,,,,,,
XMY=[,,unterdrücken,,,,,,,,,,,,,,,,,,,,,,,
XMY[,,"gesäuert, durchsäuert sein",,,,"sich erbittert zeigen, verbittert sein",sauer schmecken,,,,,,,,,,,,,,,,,,
XN/,"Gunst, Gnade, Liebreiz",,,,,,,,,,,,,,,,,,,,,,,,
XN=/,Hen,,,,,,,,,,,,,,,,,,,,,,,,
XNDD/,Henadad,,,,,,,,,,,,,,,,,,,,,,,,
XNH/,Hanna,,,,,,,,,,,,,,,,,,,,,,,,
XNH=[,,,,gnädig sein,,,,,,,,,,,,,,,,,,,,,
XNH[,,sich neigen; sich lagern,,,,,,,,,,,,,,,,,,,,,,,
XNJ>L/,Hanniël,,,,,,,,,,,,,,,,,,,,,,,,
XNJK/,Gefolgsmann,,,,,,,,,,,,,,,,,,,,,,,,
XNJNH/,"Gnade, Freundlichkeit",,,,,,,,,,,,,,,,,,,,,,,,
XNJT/,"Speer, Wurfspieß",,,,,,,,,,,,,,,,,,,,,,,,
XNKH/,"Einweihung, Weihe; Weihgabe",,,,,,,,,,,,,,,,,,,,,,,,
XNKJ/,Henochiter,,,,,,,,,,,,,,,,,,,,,,,,
XNK[,,einweihen; erziehen,,,,,,,,,,,,,,,,,,,,,,,
XNM,vergeblich; ohne Ursache,,,,,,,,,,,,,,,,,,,,,,,,
XNM>L/,Hanamel,,,,,,,,,,,,,,,,,,,,,,,,
XNML/,Wasserflut?; Reif?,,,,,,,,,,,,,,,,,,,,,,,,
XNN/,Hanan,,,,,,,,,,,,,,,,,,,,,,,,
XNN=[,,stinkend sein,,,,,,,,,,,,,,,,,,,,,,,
XNN>L/,Hananel,,,,,,,,,,,,,,,,,,,,,,,,
XNNJ/,Hanani,,,,,,,,,,,,,,,,,,,,,,,,
XNNJH/,Hananja,,,,,,,,,,,,,,,,,,,,,,,,
XNNJHW/,Hananja,,,,,,,,,,,,,,,,,,,,,,,,
XNN[,,"gnädig sein, Erbarmen haben",gnädig bedacht sein,lieblich machen,,Erbarmen erflehen,,Erbarmen finden,,,,,,,flehen,,,sich erbarmen,,,,,,,
XNP/,gottlos,,,,,,,,,,,,,,,,,,,,,,,,
XNP=/,Gottlosigkeit,,,,,,,,,,,,,,,,,,,,,,,,
XNPH/,Gottlosigkeit,,,,,,,,,,,,,,,,,,,,,,,,
XNP[,,"entweiht, gottlos sein",,,,,entweihen,,,,,,,,,,,,,,,,,,
XNQ[,,,sich erdrosseln,erdrosseln,,,,,,,,,,,,,,,,,,,,,
XNS/,Hanes,,,,,,,,,,,,,,,,,,,,,,,,
XNTN/,Hannaton,,,,,,,,,,,,,,,,,,,,,,,,
XNVH/,Weizen,,,,,,,,,,,,,,,,,,,,,,,,
XNVJM/,Einbalsamierung,,,,,,,,,,,,,,,,,,,,,,,,
XNV[,,einbalsamieren; rot färben,,,,,,,,,,,,,,,,,,,,,,,
XNWK/,Henoch,,,,,,,,,,,,,,,,,,,,,,,,
XNWK=/,Henoch,,,,,,,,,,,,,,,,,,,,,,,,
XNWN/,"gnädig, freundlich",,,,,,,,,,,,,,,,,,,,,,,,
XNWN=/,Hanun,,,,,,,,,,,,,,,,,,,,,,,,
XNWT/,Gewölbe,,,,,,,,,,,,,,,,,,,,,,,,
XP/,"rein, sauber",,,,,,,,,,,,,,,,,,,,,,,,
XP>[,,,,verhüllen?,,,,,,,,,,,,,,,,,,,,,
XPC/,Stoffe (für Satteldecken),,,,,,,,,,,,,,,,,,,,,,,,
XPCH/,Freilassung,,,,,,,,,,,,,,,,,,,,,,,,
XPCJ/,"freigelassen, frei",,,,,,,,,,,,,,,,,,,,,,,,
XPCJT/,Freiheit,,,,,,,,,,,,,,,,,,,,,,,,
XPC[,,,,,freigelassen werden,,,,,,,,,,,,,,,,,,,,
XPF/,Plan?,,,,,,,,,,,,,,,,,,,,,,,,
XPF[,,"erforschen, nach etwas forschen",durchsucht werden,"suchen nach, durchsuchen","gesucht werden, ausgedacht werden","sich suchen lassen, sich unkenntlich machen",,,,,,,,,,,,,,,,,,,
XPH/,"Schutzdach, Brautgemach",,,,,,,,,,,,,,,,,,,,,,,,
XPH=/,Huppa,,,,,,,,,,,,,,,,,,,,,,,,
XPH[,,bedecken,bedeckt sein,"bedecken, überziehen",,,,,,,,,,,,,,,,,,,,,
XPJM/,Huppim,,,,,,,,,,,,,,,,,,,,,,,,
XPN/,hohle Hand,,,,,,,,,,,,,,,,,,,,,,,,
XPNJ/,Hofni,,,,,,,,,,,,,,,,,,,,,,,,
XPP[,,beschirmen,,,,,,,,,,,,,,,,,,,,,,,
XPR/,Hefer,,,,,,,,,,,,,,,,,,,,,,,,
XPR</,Hofra,,,,,,,,,,,,,,,,,,,,,,,,
XPR=/,Hefer,,,,,,,,,,,,,,,,,,,,,,,,
XPR=[,,"graben, erforschen",,,,,,,,,,,,,,,,,,,,,,,
XPRJ/,Heferiter,,,,,,,,,,,,,,,,,,,,,,,,
XPRJM/,Hafarajim,,,,,,,,,,,,,,,,,,,,,,,,
XPR[,,beschämt sein,,,,,"beschämt sein, schändlich handeln",,,,,,,,,,,,,,,,,,
XPY/,"Gefallen, Wunsch, Sache",,,,,,,,,,,,,,,,,,,,,,,,
XPY=/,Gefallen habend an,,,,,,,,,,,,,,,,,,,,,,,,
XPY=[,,hängen lassen,,,,,,,,,,,,,,,,,,,,,,,
XPYJ_BH/,Hefzi-Bah,,,,,,,,,,,,,,,,,,,,,,,,
XPY[,,"gern haben, Gefallen haben an, Lust haben",,,,,,,,,,,,,,,,,,,,,,,
XPZWN/,eilige Flucht; hastig,,,,,,,,,,,,,,,,,,,,,,,,
XPZ[,,forthasten,eilends davonlaufen,,,,,,,,,,,,,,,,,,,,,,
XQ/,"Gesetz, Bestimmung, Grenze",,,,,,,,,,,,,,,,,,,,,,,,
XQH/,"Gesetz, Sitte",,,,,,,,,,,,,,,,,,,,,,,,
XQH[,,,,,"eingeritzt, vorgezeichnet sein",sich einzeichnen,,,,,,,,,,,,,,,,,,,
XQQ/,Hukkok,,,,,,,,,,,,,,,,,,,,,,,,
XQQ[,,"einritzen, einzeichnen, bestimmen",,"einritzen, einzeichnen, bestimmen",vorgeschrieben sein,,,aufgezeichnet werden,,,,,,,,,,,,,,,,,
XQR/,"Forschen, Untersuchung",,,,,,,,,,,,,,,,,,,,,,,,
XQR[,,"erforschen, ausforschen","erforscht werden, festgestellt werden",erforschen,,,,,,,,,,,,,,,,,,,,,
XQWP>/,Hakufa,,,,,,,,,,,,,,,,,,,,,,,,
XR/,"Loch, Höhle",,,,,,,,,,,,,,,,,,,,,,,,
XR=/,Edler,,,,,,,,,,,,,,,,,,,,,,,,
XR==/,"Loch, Höhle",,,,,,,,,,,,,,,,,,,,,,,,
XRB/,"Schwert, Dolch",,,,,,,,,,,,,,,,,,,,,,,,
XRB=/,Trockenheit; Verwüstung,,,,,,,,,,,,,,,,,,,,,,,,
XRB==/,trocken; wüst,,,,,,,,,,,,,,,,,,,,,,,,
XRB===/,Horeb,,,,,,,,,,,,,,,,,,,,,,,,
XRB=[,,niedermachen,niedergemacht werden,,,,,niedergemacht werden,,,,,,,,,,,,,,,,,
XRBH/,trockenes Land,,,,,,,,,,,,,,,,,,,,,,,,
XRBH=/,"Trümmerstatt, Ruine",,,,,,,,,,,,,,,,,,,,,,,,
XRBWN/,trockene Hitze,,,,,,,,,,,,,,,,,,,,,,,,
XRBWN>/,Harbona,,,,,,,,,,,,,,,,,,,,,,,,
XRBWNH/,Harbona,,,,,,,,,,,,,,,,,,,,,,,,
XRB[,,ausgetrocknet sein; wüst liegen,wüst gelegt sein,,ausgetrocknet sein,,austrocknen; verwüsten,zerstört werden,,,,,,,,,,,,,,,,,
XRC/,"Handwerker, Künstler",,,,,,,,,,,,,,,,,,,,,,,,
XRC=/,taub,,,,,,,,,,,,,,,,,,,,,,,,
XRC==/,Waldgebiet,,,,,,,,,,,,,,,,,,,,,,,,
XRC===/,Stille; heimlich,,,,,,,,,,,,,,,,,,,,,,,,
XRC====/,Tal der Handwerker,,,,,,,,,,,,,,,,,,,,,,,,
XRC=====/,Zauberei?,,,,,,,,,,,,,,,,,,,,,,,,
XRC======/,Heresch,,,,,,,,,,,,,,,,,,,,,,,,
XRC=[,,pflügen; eingravieren; bereiten,gepflügt werden,,,,bereiten,,,,,,,,,,,,,,,,,,
XRC>/,Harscha,,,,,,,,,,,,,,,,,,,,,,,,
XRCH/,Horescha,,,,,,,,,,,,,,,,,,,,,,,,
XRCT/,"Bearbeitung von Holz, Stein",,,,,,,,,,,,,,,,,,,,,,,,
XRCT_HGWJM/,Haroschet-Gojim,,,,,,,,,,,,,,,,,,,,,,,,
XRC[,,schweigen; taub sein,,,,sich ruhig verhalten,"schweigen, zum Schweigen bringen",,,,,,,,,,,,,,,,,,
XRD/,"bebend, ängstlich",,,,,,,,,,,,,,,,,,,,,,,,
XRDH/,"Beben, Angst",,,,,,,,,,,,,,,,,,,,,,,,
XRDH=/,Harada,,,,,,,,,,,,,,,,,,,,,,,,
XRDJ/,Haroditer,,,,,,,,,,,,,,,,,,,,,,,,
XRD[,,"zittern, beben",,,,,"aufschrecken, erschrecken",,,,,,,,,,,,,,,,,,
XRF/,"Ton, Tongefäß, Tonscherbe",,,,,,,,,,,,,,,,,,,,,,,,
XRGL/,Heuschrecke,,,,,,,,,,,,,,,,,,,,,,,,
XRG[,,herauskommen,,,,,,,,,,,,,,,,,,,,,,,
XRH=[,,abnehmen an Zahl,,,,,,,,,,,,,,,,,,,,,,,
XRHJH/,Harhaja,,,,,,,,,,,,,,,,,,,,,,,,
XRH[,,"entbrennen, zornig werden",zürnen,,,sich erzürnt zeigen,mit Eifer tätig sein,,,,,,,wetteifern,,,,,,,,,,,
XRJ/,Horiter,,,,,,,,,,,,,,,,,,,,,,,,
XRJ=/,"Zorn, Glut",,,,,,,,,,,,,,,,,,,,,,,,
XRJ==/,Gebäck aus Weißmehl,,,,,,,,,,,,,,,,,,,,,,,,
XRJ===/,Hori,,,,,,,,,,,,,,,,,,,,,,,,
XRJC/,das Pflügen,,,,,,,,,,,,,,,,,,,,,,,,
XRJCJ/,"scharf, sengend",,,,,,,,,,,,,,,,,,,,,,,,
XRJP/,Harif,,,,,,,,,,,,,,,,,,,,,,,,
XRJV/,"Beutel, Tasche",,,,,,,,,,,,,,,,,,,,,,,,
XRJY/,Pickel,,,,,,,,,,,,,,,,,,,,,,,,
XRJY=/,"Schnitte, Stück",,,,,,,,,,,,,,,,,,,,,,,,
XRKJM/,Gitterfenster,,,,,,,,,,,,,,,,,,,,,,,,
XRK[,,rösten?,,,,,,,,,,,,,versengt werden,,,,,,,,,,
XRM/,Bann; Banngut,,,,,,,,,,,,,,,,,,,,,,,,
XRM=/,"Netz, Schleppnetz",,,,,,,,,,,,,,,,,,,,,,,,
XRM==/,Harim,,,,,,,,,,,,,,,,,,,,,,,,
XRM===/,Horem,,,,,,,,,,,,,,,,,,,,,,,,
XRM=[,,spalten; verstümmelt (im Gesicht),,,,,abschneiden,,,,,,,,,,,,,,,,,,
XRMC/,Sichel,,,,,,,,,,,,,,,,,,,,,,,,
XRMH/,Horma,,,,,,,,,,,,,,,,,,,,,,,,
XRMWN/,Hermon,,,,,,,,,,,,,,,,,,,,,,,,
XRMWNJM/,Gipfel des Hermon?,,,,,,,,,,,,,,,,,,,,,,,,
XRM[,,,,,,,"bannen, als Banngut weihen; vernichten",als Banngut geweiht werden,,,,,,,,,,,,,,,,,
XRN/,Haran,,,,,,,,,,,,,,,,,,,,,,,,
XRN=/,Haran,,,,,,,,,,,,,,,,,,,,,,,,
XRNJ/,Horoniter,,,,,,,,,,,,,,,,,,,,,,,,
XRNPR/,Harnefer,,,,,,,,,,,,,,,,,,,,,,,,
XRP/,Winter,,,,,,,,,,,,,,,,,,,,,,,,
XRP=/,Jugend,,,,,,,,,,,,,,,,,,,,,,,,
XRP==/,Haref,,,,,,,,,,,,,,,,,,,,,,,,
XRP==[,,,,verwirren,,,,,,,,,,,,,,,,,,,,,
XRP=[,,überwintern,bestimmt sein für,,,,,,,,,,,,,,,,,,,,,,
XRPH/,Schmähung; Schmach,,,,,,,,,,,,,,,,,,,,,,,,
XRP[,,schmähen,,schmähen,,,,,,,,,,,,,,,,,,,,,
XRQ[,,knirschen (mit den Zähnen),,,,,,,,,,,,,,,,,,,,,,,
XRR=[,,,heiser sein,,,,,,,,,,,,,,,,,,,,,,
XRRJM/,Lavawüste,,,,,,,,,,,,,,,,,,,,,,,,
XRR[,,"brennen, glühen","in Glut versetzt sein, verbrennen",in Glut setzen,,,,,,,,,,,,,,,,,,,,,
XRS/,"Krätze, Ausschlag",,,,,,,,,,,,,,,,,,,,,,,,
XRS=/,Sonne,,,,,,,,,,,,,,,,,,,,,,,,
XRSJT/,Scherbe,,,,,,,,,,,,,,,,,,,,,,,,
XRT/,Heret,,,,,,,,,,,,,,,,,,,,,,,,
XRT[,,eingravieren,,,,,,,,,,,,,,,,,,,,,,,
XRV/,Griffel,,,,,,,,,,,,,,,,,,,,,,,,
XRVM/,"Magier, Zauberer",,,,,,,,,,,,,,,,,,,,,,,,
XRWL/,Platterbse?,,,,,,,,,,,,,,,,,,,,,,,,
XRWMP/,Harumaf,,,,,,,,,,,,,,,,,,,,,,,,
XRWN/,"Glut, Zorn",,,,,,,,,,,,,,,,,,,,,,,,
XRWNJM/,Horonajim,,,,,,,,,,,,,,,,,,,,,,,,
XRWPJ/,Harufiter,,,,,,,,,,,,,,,,,,,,,,,,
XRWY/,Dreschschlitten,,,,,,,,,,,,,,,,,,,,,,,,
XRWY=/,"eingeschnitten, verstümmelt",,,,,,,,,,,,,,,,,,,,,,,,
XRWY==/,Gold,,,,,,,,,,,,,,,,,,,,,,,,
XRWY===/,"Graben, Stadtgraben",,,,,,,,,,,,,,,,,,,,,,,,
XRWY====/,"eifrig, fleißig",,,,,,,,,,,,,,,,,,,,,,,,
XRWY=====/,Haruz,,,,,,,,,,,,,,,,,,,,,,,,
XRWZJM/,Halskette,,,,,,,,,,,,,,,,,,,,,,,,
XRXR/,"Fieber, Fieberhitze",,,,,,,,,,,,,,,,,,,,,,,,
XRXS/,Hasra,,,,,,,,,,,,,,,,,,,,,,,,
XRXWR/,Harhur,,,,,,,,,,,,,,,,,,,,,,,,
XRY/,Hüfte,,,,,,,,,,,,,,,,,,,,,,,,
XRY=[,,eifrig sein,,,,,,,,,,,,,,,,,,,,,,,
XRYB/,Fessel; Qual,,,,,,,,,,,,,,,,,,,,,,,,
XRYN/,unreife Traube,,,,,,,,,,,,,,,,,,,,,,,,
XRY[,,entscheiden; (die Zunge) spitzen gegen,beschlossen sein; Entscheidung,,,,,,,,,,,,,,,,,,,,,,
XR_HGDGD/,Hor-Gidgad,,,,,,,,,,,,,,,,,,,,,,,,
XSD/,"Treue, Freundlichkeit, Liebe",,,,,,,,,,,,,,,,,,,,,,,,
XSD=/,Schmach,,,,,,,,,,,,,,,,,,,,,,,,
XSD==/,Hesed,,,,,,,,,,,,,,,,,,,,,,,,
XSD=[,,,,"schmähen, beschimpfen",,,,,,,,,,,,,,,,,,,,,
XSDJH/,Hasadja,,,,,,,,,,,,,,,,,,,,,,,,
XSD[,,,,,,sich treu verhalten,,,,,,,,,,,,,,,,,,,
XSH/,Hosa,,,,,,,,,,,,,,,,,,,,,,,,
XSH=/,Hosa,,,,,,,,,,,,,,,,,,,,,,,,
XSH[,,Zuflucht suchen,,,,,,,,,,,,,,,,,,,,,,,
XSJD/,"treu, fromm",,,,,,,,,,,,,,,,,,,,,,,,
XSJDH/,Storch,,,,,,,,,,,,,,,,,,,,,,,,
XSJL/,Heuschrecke,,,,,,,,,,,,,,,,,,,,,,,,
XSJN/,Stärke?,,,,,,,,,,,,,,,,,,,,,,,,
XSJR/,mangelhaft,,,,,,,,,,,,,,,,,,,,,,,,
XSL[,,abfressen,,,,,,,,,,,,,,,,,,,,,,,
XSM[,,"zubinden, absperren",,,,,,,,,,,,,,,,,,,,,,,
XSN/,stark,,,,,,,,,,,,,,,,,,,,,,,,
XSN=/,"Vorräte, Schatz",,,,,,,,,,,,,,,,,,,,,,,,
XSN[,,,aufbewahrt werden,,,,,,,,,,,,,,,,,,besitzen,,,,
XSP/,Ton,,,,,,,,,,,,,,,,,,,,,,,,
XSPS[,,,,,knistern,,,,,,,,,,,,,,,,,,,,
XSR/,"entbehrend, fehlend",,,,,,,,,,,,,,,,,,,,,,,,
XSR=/,Mangel,,,,,,,,,,,,,,,,,,,,,,,,
XSR==/,Mangel,,,,,,,,,,,,,,,,,,,,,,,,
XSRH/,Hasra,,,,,,,,,,,,,,,,,,,,,,,,
XSRWN/,Mangel,,,,,,,,,,,,,,,,,,,,,,,,
XSR[,,"entbehren, fehlen, abnehmen",,entbehren lassen,,,"Mangel haben, Mangel leiden lassen",,,,,,,,,,,,,,,,,,
XSWT/,Zuflucht,,,,,,,,,,,,,,,,,,,,,,,,
XT/,Schrecken,,,,,,,,,,,,,,,,,,,,,,,,
XT=/,"erschüttert, schreckerfüllt",,,,,,,,,,,,,,,,,,,,,,,,
XT==/,Het,,,,,,,,,,,,,,,,,,,,,,,,
