lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
RHB==/,rahabu,,,,,,,,,,,,,,,,,,,,,,,,
RHB[,,"tufani, dhoruba, atok, wakijilaza, ukanifariji",,,,,"tufani, dhoruba, atok, wakijilaza, ukanifariji",,,,,,,,,,,,,,,,,,
RHGH/,roga,,,,,,,,,,,,,,,,,,,,,,,,
RHJV/,"boriti, nguz, vingine, tutwae, viguzo",,,,,,,,,,,,,,,,,,,,,,,,
RHV/,"birik, shinikiz, nywele, nywe, sing, malaika, manyoya",,,,,,,,,,,,,,,,,,,,,,,,
RJ/,"bich, mbichi, rutuba, umea, chet",,,,,,,,,,,,,,,,,,,,,,,,
RJB/,"shinda, ugomvi, fitina, shutuma, neno",,,,,,,,,,,,,,,,,,,,,,,,
RJBH/,"shinda, ugomvi, fitina, shutuma, neno",,,,,,,,,,,,,,,,,,,,,,,,
RJBJ/,ribai,,,,,,,,,,,,,,,,,,,,,,,,
RJB[,,"shinda, tete, ishi, gomban, mgomvi",,,,,"shinda, tete, ishi, gomban, mgomvi",,,,,,,,,,,,,,,,,,
RJC/,"umaskini, uhitaji, unyonge, pasina, haufikiri",,,,,,,,,,,,,,,,,,,,,,,,
RJPT/,rifathi,,,,,,,,,,,,,,,,,,,,,,,,
RJPWT/,"nafaka, ngan, suk",,,,,,,,,,,,,,,,,,,,,,,,
RJQ/,"bure, mitupu, fut, adhabu, sina",,,,,,,,,,,,,,,,,,,,,,,,
RJQ=/,"baradhul, kitu, matunda, upuz, tupu",,,,,,,,,,,,,,,,,,,,,,,,
RJQM,"bure, mitupu, fut, adhabu, sina",,,,,,,,,,,,,,,,,,,,,,,,
RJQ[,,,,,,,"bure, mitupu, fut, adhabu, sina","bure, mitupu, fut, adhabu, sina",,,,,,,,,,,,,,,,,
RJR/,"mate, teme, mteme, nimeze",,,,,,,,,,,,,,,,,,,,,,,,
RJR[,,"mbio, walinzi, tarish, kimbili, upes",,,,,,,,,,,,,,,,,,,,,,,
RJX/,"harufu, nuka, nus, hawanusi, dini",,,,,,,,,,,,,,,,,,,,,,,,
RK/,"lain, mwororo, upol, uzoefu, zimi",,,,,,,,,,,,,,,,,,,,,,,,
RK=/,"lain, mwororo, upol, uzoefu, zimi",,,,,,,,,,,,,,,,,,,,,,,,
RKB/,"gar, gari, garini, tandik, nalo",,,,,,,,,,,,,,,,,,,,,,,,
RKB=/,"mwendesha, mpele",,,,,,,,,,,,,,,,,,,,,,,,
RKB==/,rekabu,,,,,,,,,,,,,,,,,,,,,,,,
RKBH/,ndiki,,,,,,,,,,,,,,,,,,,,,,,,
RKBJ/,rekabu,,,,,,,,,,,,,,,,,,,,,,,,
RKB[,,"pand, pandi, garini, panda, utakutendea",,,,,"pand, pandi, garini, panda, utakutendea",,,,,,,,,,,,,,,,,,
RKC/,farasi,,,,,,,,,,,,,,,,,,,,,,,,
RKC[,,"kusany, kusanyi, sany, kuta, okot",,,,,,,,,,,,,,,,,,,,,,,
RKH/,"warekabi, reka",,,,,,,,,,,,,,,,,,,,,,,,
RKJL/,"singizi, habari, masingizio, ngizia, udak",,,,,,,,,,,,,,,,,,,,,,,,
RKK[,,"lain, mwororo, upol, uzoefu, zimi",,,"lain, mwororo, upol, uzoefu, zimi",,"lain, mwororo, upol, uzoefu, zimi",,,,,,,,,,,,,,,,,,
RKL/,rakali,,,,,,,,,,,,,,,,,,,,,,,,
RKLH/,"bidhaa, wako, biashara, yapita, nipite",,,,,,,,,,,,,,,,,,,,,,,,
RKL[,,"biashara, huu, walitoa, dunda, nunueni",,,,,,,,,,,,,,,,,,,,,,,
RKS/,"pwele, sawazish, palipopindika",,,,,,,,,,,,,,,,,,,,,,,,
RKS=/,"fitina, njam, so, utawaficha",,,,,,,,,,,,,,,,,,,,,,,,
RKS[,,,,,,,,,,,,,,,,,,,,,,,,,
RKWB/,"gar, gari, garini, tandik, nalo",,,,,,,,,,,,,,,,,,,,,,,,
RKWC/,"mali, vyao, zoku, tengw, nyum",,,,,,,,,,,,,,,,,,,,,,,,
RM/,"dume, kondoo, wana, wanaume, kium",,,,,,,,,,,,,,,,,,,,,,,,
RMF/,"baach, baav, enda, inzi, chenye",,,,,,,,,,,,,,,,,,,,,,,,
RMF[,,"baach, baav, enda, inzi, chenye",,,,,,,,,,,,,,,,,,,,,,,
RMH/,"nyuz, mabu, funz, buu, nyekundu",,,,,,,,,,,,,,,,,,,,,,,,
RMH=/,"pa, mahali, inuk, pako, tandik",,,,,,,,,,,,,,,,,,,,,,,,
RMH==/,"rama, ramoth-gileadi, ramothi, ramoth-negebu",,,,,,,,,,,,,,,,,,,,,,,,
RMH=[,,,,"fundish, pig, wapiga, fundisha, funz, uongo, hila, anga, dangany, danganya",,,,,,,,,,,,,,,,,,,,,
RMH[,,"fundish, pig, wapiga, fundisha, funz, uongo, hila, anga, dangany, danganya",,,,,,,,,,,,,,,,"tup, tupw, angush, tupi, bomo","tup, tupw, angush, tupi, bomo",,,,,"tup, tupw, angush, tupi, bomo",
RMJH/,"uongo, hila, anga, dangany, danganya, lege, kupunguki, mviv, hai, wavivu",,,,,,,,,,,,,,,,,,,,,,,,
RMJH=/,"uongo, hila, anga, dangany, danganya, lege, kupunguki, mviv, hai, wavivu",,,,,,,,,,,,,,,,,,,,,,,,
RMJH==/,ramia,,,,,,,,,,,,,,,,,,,,,,,,
RMKH/,lingani,,,,,,,,,,,,,,,,,,,,,,,,
RMLJHW/,remalia,,,,,,,,,,,,,,,,,,,,,,,,
RMM=[,,"tukuz, wakapaa, ondokeni, popa","tukuz, wakapaa, ondokeni, popa",,,,,,,,,,,,,,,,,,,,,,
RMMTJ_<ZR/,romanti-ezeri,,,,,,,,,,,,,,,,,,,,,,,,
RMM[,,"tuku, inu, juu, tukuz, tole, kisa, msiki",,,,,,,,,,,,,,,,,,,,,,,
RMS[,,"kanya, waka, amka, kwa, taka","kanya, waka, amka, kwa, taka",,,,,,,,,,,,,,,,,,,,,,
RMT/,"ramoth-gileadi, ramothi, ramoth-negebu",,,,,,,,,,,,,,,,,,,,,,,,
RMT=/,"ramoth-gileadi, ramothi, ramoth-negebu",,,,,,,,,,,,,,,,,,,,,,,,
RMTJ/,mramathi,,,,,,,,,,,,,,,,,,,,,,,,
RMWN/,"komamang, aman",,,,,,,,,,,,,,,,,,,,,,,,
RMWN=/,"aabudu, rimoni, rimona",,,,,,,,,,,,,,,,,,,,,,,,
RMWN==/,"aabudu, rimoni, rimona",,,,,,,,,,,,,,,,,,,,,,,,
RMWN===/,"aabudu, rimoni, rimona",,,,,,,,,,,,,,,,,,,,,,,,
RMWNW/,"aabudu, rimoni, rimona",,,,,,,,,,,,,,,,,,,,,,,,
RMWN_PRY/,rimon-peresi,,,,,,,,,,,,,,,,,,,,,,,,
RMWT/,"mavi, jaa, jaan, ziuz, uref",,,,,,,,,,,,,,,,,,,,,,,,
RMWT=/,"yeremothi, yerimothi",,,,,,,,,,,,,,,,,,,,,,,,
RMX/,"mkuk, mikuki, fumo, vyus, inu",,,,,,,,,,,,,,,,,,,,,,,,
RN/,"wimb, nyimbo, imb, zaburi, imbi",,,,,,,,,,,,,,,,,,,,,,,,
RNH/,"lili, kili, kelel, paz, mlili",,,,,,,,,,,,,,,,,,,,,,,,
RNH=/,rina,,,,,,,,,,,,,,,,,,,,,,,,
RNH[,,ung'aao,,,,,,,,,,,,,,,,,,,,,,,
RNNH/,"shangwe, kusif, isiw",,,,,,,,,,,,,,,,,,,,,,,,
RNNJM/,mbun,,,,,,,,,,,,,,,,,,,,,,,,
RNN[,,"imba, imb, mwimbieni, imbi, imbeni",,"imba, imb, mwimbieni, imbi, imbeni","imba, imb, mwimbieni, imbi, imbeni",,"imba, imb, mwimbieni, imbi, imbeni",,,,,,,,,,,,,,,,,,
RP>/,"ekasa, noha, rafa, beth-rafa",,,,,,,,,,,,,,,,,,,,,,,,
RP>JM/,"wafu, farik, watetemesha, huwaamsha, etaharuk",,,,,,,,,,,,,,,,,,,,,,,,
RP>JM=/,"mrefai, warefai",,,,,,,,,,,,,,,,,,,,,,,,
RP>JM==/,"mrefai, warefai",,,,,,,,,,,,,,,,,,,,,,,,
RP>L/,refaeli,,,,,,,,,,,,,,,,,,,,,,,,
RP>WT/,"pony, pon, nyw, afya, mepo",,,,,,,,,,,,,,,,,,,,,,,,
RP>[,,"pony, pon, nyw, afya, mepo","pony, pon, nyw, afya, mepo","pony, pon, nyw, afya, mepo",,"pony, pon, nyw, afya, mepo",,,,,,,,,,,,,,,,,,,
RPC/,"top, topen, waid, tumiw, tope",,,,,,,,,,,,,,,,,,,,,,,,
RPD[,,"tandik, kunju, nyosh, kuene, tanda",,"tandik, kunju, nyosh, kuene, tanda",,,,,,,,,,,,,,,,,,,,,
RPF[,,"kanya, waka, amka, kwa, taka","kanya, waka, amka, kwa, taka",,,,,,,,,,,,,,,,,,,,,,
RPH/,"hai, mgonjwa, ugu, wagonjwa, zimi",,,,,,,,,,,,,,,,,,,,,,,,
RPH=/,"ekasa, noha, rafa",,,,,,,,,,,,,,,,,,,,,,,,
RPH==/,"ekasa, noha, rafa",,,,,,,,,,,,,,,,,,,,,,,,
RPH[,,"lege, kupunguki, mviv, hai, wavivu","lege, kupunguki, mviv, hai, wavivu","lege, kupunguki, mviv, hai, wavivu",,"lege, kupunguki, mviv, hai, wavivu","lege, kupunguki, mviv, hai, wavivu",,,,,,,,,,,,,,,,,,
RPJDH/,"nyuma, mgongo, hayarishw, sog, ujao",,,,,,,,,,,,,,,,,,,,,,,,
RPJDJM/,refidimu,,,,,,,,,,,,,,,,,,,,,,,,
RPJH/,refaya,,,,,,,,,,,,,,,,,,,,,,,,
RPJWN/,mngurumo,,,,,,,,,,,,,,,,,,,,,,,,
RPP[,,,,"tetemek, hofu, ogop, fukuz, kwako",,,,,,,,,,,,,,,,,,,,,
RPQ[,,,,,,"tegeme, wapumzika, kond, nasibu, misitu",,,,,,,,,,,,,,,,,,,
RPSDWT/,"endesh, elez",,,,,,,,,,,,,,,,,,,,,,,,
RPS[,,"wanyenyekee, jioko, mafunjoni",,,,"wanyenyekee, jioko, mafunjoni",,,,,,,,,,,,"kanya, waka, amka, kwa, taka",,,,,,,
RPT/,"zizin, panda, jiw, mofa",,,,,,,,,,,,,,,,,,,,,,,,
RPW>/,rafu,,,,,,,,,,,,,,,,,,,,,,,,
RPW>H/,"hupati, zong",,,,,,,,,,,,,,,,,,,,,,,,
RPX/,refa,,,,,,,,,,,,,,,,,,,,,,,,
RQ,"ila, tu, lakini, poku, mwingine",,,,,,,,,,,,,,,,,,,,,,,,
RQ/,"mate, teme, mteme, nimeze",,,,,,,,,,,,,,,,,,,,,,,,
RQ</,umiz,,,,,,,,,,,,,,,,,,,,,,,,
RQ<[,,"mara, pig, wakati, pigw, pond",,"mara, pig, wakati, pigw, pond","mara, pig, wakati, pigw, pond",,"mara, pig, wakati, pigw, pond",,,,,,,,,,,,,,,,,,
RQ=/,"kond, bamb, kidogo, nyembamba, lain",,,,,,,,,,,,,,,,,,,,,,,,
RQB/,"ubov, haribik, fifi, uzaa, taoz",,,,,,,,,,,,,,,,,,,,,,,,
RQBWN/,"ubov, haribik, fifi, uzaa, taoz",,,,,,,,,,,,,,,,,,,,,,,,
RQB[,,"ubov, haribik, fifi, uzaa, taoz",,,,,,,,,,,,,,,,,,,,,,,
RQD[,,"chez, ruk, mruk, iunguzapo",,"chez, ruk, mruk, iunguzapo",,,"chez, ruk, mruk, iunguzapo",,,,,,,,,,,,,,,,,,
RQH/,"hekal, hekaluni, wanethini, jumb, nyumba",,,,,,,,,,,,,,,,,,,,,,,,
RQJ</,"anga, itie, ongoza, liit, yajawe",,,,,,,,,,,,,,,,,,,,,,,,
RQJQ/,"kaki, andali, myembamba, tokos, kandw",,,,,,,,,,,,,,,,,,,,,,,,
RQM/,rekemu,,,,,,,,,,,,,,,,,,,,,,,,
RQM=/,rekemu,,,,,,,,,,,,,,,,,,,,,,,,
RQMH/,"taraza, rang, pelekw",,,,,,,,,,,,,,,,,,,,,,,,
RQM[,,"sokot, taraza, fuma, fum, fumw",,,"sokot, taraza, fuma, fum, fumw",,,,,,,,,,,,,,,,,,,,
RQQ[,,"mate, teme, mteme, nimeze",,,,,,,,,,,,,,,,,,,,,,,
RQT/,rakathi,,,,,,,,,,,,,,,,,,,,,,,,
RQWN/,rakoni,,,,,,,,,,,,,,,,,,,,,,,,
RQX/,"nuka, mzur, rihani, pak, haukuja",,,,,,,,,,,,,,,,,,,,,,,,
RQX=/,jidhil,,,,,,,,,,,,,,,,,,,,,,,,
RQX==/,"wapishi, buruj",,,,,,,,,,,,,,,,,,,,,,,,
RQX===/,"nuka, mzur, rihani, pak, haukuja",,,,,,,,,,,,,,,,,,,,,,,,
RQX[,,"anga, changany, lain, nyik, mzit",,,"anga, changany, lain, nyik, mzit",,"anga, changany, lain, nyik, mzit",,,,,,,,,,,,,,,,,,
RSH/,risa,,,,,,,,,,,,,,,,,,,,,,,,
RSJS/,"dondo, ton, yadondoza, dondoz, manyunyu, mabaki, vimejaa, viwili, sanye, atoa",,,,,,,,,,,,,,,,,,,,,,,,
RSJS=/,"dondo, ton, yadondoza, dondoz, manyunyu, mabaki, vimejaa, viwili, sanye, atoa",,,,,,,,,,,,,,,,,,,,,,,,
RSN/,"lijamu, hatamu, hawajizuii, diri, watutii",,,,,,,,,,,,,,,,,,,,,,,,
RSN=/,reseni,,,,,,,,,,,,,,,,,,,,,,,,
RSS[,,"bich, mbichi, rutuba, umea, chet",,,,,,,,,,,,,,,,,,,,,,,
RTM/,"mretemu, ufagio",,,,,,,,,,,,,,,,,,,,,,,,
RTMH/,rithma,,,,,,,,,,,,,,,,,,,,,,,,
RTM[,,,,,,,,,,,,,,,,,,,,,,,,,
RTQWT/,,,,,,,,,,,,,,,,,,,,,,,,,
RTQ[,,,,,,,,,,,,,,,,,,,,,,,,,
RTT/,"tetemek, itetemeke, tish, uombewe, iliyoitetemesha",,,,,,,,,,,,,,,,,,,,,,,,
RTWQ/,,,,,,,,,,,,,,,,,,,,,,,,,
RTX/,"tanuri, waokaji, tokos, mwokaji, kos",,,,,,,,,,,,,,,,,,,,,,,,
RTX[,,,,"tanuri, waokaji, tokos, mwokaji, kos","tanuri, waokaji, tokos, mwokaji, kos",,"tanuri, waokaji, tokos, mwokaji, kos",,,,,,,,,,,,,,,,,,
RVB/,"bich, mbichi, rutuba, umea, chet",,,,,,,,,,,,,,,,,,,,,,,,
RVB[,,"bich, mbichi, rutuba, umea, chet",,,,,,,,,,,,,,,,,,,,,,,
RVC[,,,,"vunjwavunj, setw, tumbuli, setaset","vunjwavunj, setw, tumbuli, setaset",,,,,,,,,,,,,,,,,,,,
RVPC[,,"bich, mbichi, rutuba, umea, chet",,,,,,,,,,,,,,,,,,,,,,,
RVV/,umejigeuza,,,,,,,,,,,,,,,,,,,,,,,,
RW/,"onekan, uso, maon, mfano, sura",,,,,,,,,,,,,,,,,,,,,,,,
RW<[,,,,,"kelel, mali, shangwe, sauti, gutu","kelel, mali, shangwe, sauti, gutu","kelel, mali, shangwe, sauti, gutu",,,,,,,,,,,,,,,,,,
RWC[,,"maskini, tindiki, ogofyo, mfanyieni",,,,"maskini, tindiki, ogofyo, mfanyieni",,,,,,,,,,,,,,,,,,,
RWDNJM/,warodani,,,,,,,,,,,,,,,,,,,,,,,,
RWD[,,"dangany, anga, kimbi, pote, tang",,,,,"dangany, anga, kimbi, pote, tang",,,,,,,,,,,,,,,,,,
RWH/,"maji, majini, nywe, nyw, kuw",,,,,,,,,,,,,,,,,,,,,,,,
RWH[,,"zimi, zim, nyeshe, utapaa, ngili",,"zimi, zim, nyeshe, utapaa, ngili",,,"zimi, zim, nyeshe, utapaa, ngili",,,,,,,,,,,,,,,,,,
RWJH/,"wing, tele, nyingi, wengi, shib",,,,,,,,,,,,,,,,,,,,,,,,
RWM/,"juu, aliye, mref, kimo, uref",,,,,,,,,,,,,,,,,,,,,,,,
RWM=/,"juu, aliye, mref, kimo, uref",,,,,,,,,,,,,,,,,,,,,,,,
RWMH/,"inamish, nisipate, namish, zito, asinuie",,,,,,,,,,,,,,,,,,,,,,,,
RWMH=/,"arab, ruma",,,,,,,,,,,,,,,,,,,,,,,,
RWMM/,"changu, kuwili, juu, aliye, mref, kimo, uref",,,,,,,,,,,,,,,,,,,,,,,,
RWMMT/,fujo,,,,,,,,,,,,,,,,,,,,,,,,
RWM[,,"tuku, inu, juu, tukuz, tole, kisa, msiki",,"tuku, inu, juu, tukuz, tole, kisa, msiki","tuku, inu, juu, tukuz, tole, kisa, msiki","tuku, inu, juu, tukuz, tole, kisa, msiki","tuku, inu, juu, tukuz, tole, kisa, msiki","tuku, inu, juu, tukuz, tole, kisa, msiki",,,,,,,"pem, amk, chomo, zuki, asubuhi",,,"pem, amk, chomo, zuki, asubuhi",,"pem, amk, chomo, zuki, asubuhi","pem, amk, chomo, zuki, asubuhi",,,,
RWN[,,,,,,"imba, imb, mwimbieni, imbi, imbeni",,,,,,,,,,,,,,,,,,,
RWT/,"ruthu, nirudi, nikuache, uitande, marehemu",,,,,,,,,,,,,,,,,,,,,,,,
RWX/,"roho, upep, pepo, pumz, rohoni",,,,,,,,,,,,,,,,,,,,,,,,
RWX=/,"uji, vukeni",,,,,,,,,,,,,,,,,,,,,,,,
RWXH/,"nafu, changu",,,,,,,,,,,,,,,,,,,,,,,,
RWX[,,"pomji, tuli, vipana, nitajijengea, harufu, nuka, nus, hawanusi, dini",,,"pomji, tuli, vipana, nitajijengea, harufu, nuka, nus, hawanusi, dini",,"pomji, tuli, vipana, nitajijengea, harufu, nuka, nus, hawanusi, dini",,,,,,,,,,,,,,,,,,
RWY[,,"mbio, walinzi, tarish, kimbili, upes",,"mbio, walinzi, tarish, kimbili, upes",,,"mbio, walinzi, tarish, kimbili, upes",,,,,,,,,,,,,,,,,,
RXB/,"mpan, peny, pana, majivuno, panapo",,,,,,,,,,,,,,,,,,,,,,,,
RXB<M/,rehoboamu,,,,,,,,,,,,,,,,,,,,,,,,
RXB=/,"upan, unen, ref, toke",,,,,,,,,,,,,,,,,,,,,,,,
RXB==/,"kuu, njia, uwanja, mita, uwanjani",,,,,,,,,,,,,,,,,,,,,,,,
RXB===/,rahabu,,,,,,,,,,,,,,,,,,,,,,,,
RXB====/,rehobu,,,,,,,,,,,,,,,,,,,,,,,,
RXB=====/,rehobu,,,,,,,,,,,,,,,,,,,,,,,,
RXB======/,,,,,,,,,,,,,,,,,,,,,,,,,
RXBJH/,rehabia,,,,,,,,,,,,,,,,,,,,,,,,
RXBJHW/,rehabia,,,,,,,,,,,,,,,,,,,,,,,,
RXBT_<JR/,"rehobothi, impate, mji, miji, mjin, mijini, weny",,,,,,,,,,,,,,,,,,,,,,,,
RXBWT/,rehobothi,,,,,,,,,,,,,,,,,,,,,,,,
RXB[,,"ongez, nafasi, panu, njuk, utakaponipanulia","ongez, nafasi, panu, njuk, utakaponipanulia",,,,"ongez, nafasi, panu, njuk, utakaponipanulia",,,,,,,,,,,,,,,,,,
RXC[,,"furi, furika, oshw, jaza, meng",,,,,,,,,,,,,,,,,,,,,,,
RXJM/,"sagi, shav, wakampa, uimara, wali",,,,,,,,,,,,,,,,,,,,,,,,
RXJQ/,"mbali, iliyo, yokuj, mlio, nafasi",,,,,,,,,,,,,,,,,,,,,,,,
RXL/,"-kondo, kondoo, jik",,,,,,,,,,,,,,,,,,,,,,,,
RXL=/,"raheli, hamzalii, nitakutumikia",,,,,,,,,,,,,,,,,,,,,,,,
RXM/,"tumb, fungua, tumbon, imba, mimb",,,,,,,,,,,,,,,,,,,,,,,,
RXM=/,mwar,,,,,,,,,,,,,,,,,,,,,,,,
RXM==/,rahamu,,,,,,,,,,,,,,,,,,,,,,,,
RXMH/,mwar,,,,,,,,,,,,,,,,,,,,,,,,
RXMH=/,"tumb, fungua, tumbon, imba, mimb",,,,,,,,,,,,,,,,,,,,,,,,
RXMH==/,"rehema, huruma, rehem, huru, unirehemu",,,,,,,,,,,,,,,,,,,,,,,,
RXMJM/,"tumb, fungua, tumbon, imba, mimb, rehema, huruma, rehem, huru, unirehemu",,,,,,,,,,,,,,,,,,,,,,,,
RXMJN/,"rehema, huruma, rehem, huru, unirehemu",,,,,,,,,,,,,,,,,,,,,,,,
RXMNJ/,"rehema, huruma, rehem, huru, unirehemu",,,,,,,,,,,,,,,,,,,,,,,,
RXM[,,"rehema, huruma, rehem, huru, unirehemu",,"rehema, huruma, rehem, huru, unirehemu","rehema, huruma, rehem, huru, unirehemu",,,,,,,,,,,,,,,,,,,,
RXP[,,"mlev, ruka, ruk, ndeg, ningeruka, inzi",,"mlev, ruka, ruk, ndeg, ningeruka, inzi",,,,,,,,,,,,,,,,,,,,,
RXQ/,"mbali, ondok, teng, ondo, alam",,,,,,,,,,,,,,,,,,,,,,,,
RXQ[,,"mbali, ondok, teng, ondo, alam",,"mbali, ondok, teng, ondo, alam",,,"mbali, ondok, teng, ondo, alam",,,,,,,,,,,,,,,,,,
RXT/,"jemb, sepetu, miik, ungo, vyungu",,,,,,,,,,,,,,,,,,,,,,,,
RXWM/,"rehema, huruma, rehem, huru, unirehemu",,,,,,,,,,,,,,,,,,,,,,,,
RXWM=/,"rehumu, harimu",,,,,,,,,,,,,,,,,,,,,,,,
RXWQ/,"mbali, iliyo, yokuj, mlio, nafasi",,,,,,,,,,,,,,,,,,,,,,,,
RXY/,"osh, zifu, kuog, oshw, naw",,,,,,,,,,,,,,,,,,,,,,,,
RXYH/,"osh, zifu, kuog, oshw, naw",,,,,,,,,,,,,,,,,,,,,,,,
RXY[,,"osh, zifu, kuog, oshw, naw",,,"osh, zifu, kuog, oshw, naw","osh, zifu, kuog, oshw, naw",,,,,,,,,,,,,,,,,,"amin, tumain, amini, sadik, tumaini",
RY/,"pand, tong, gaw, vitekete, lijaze",,,,,,,,,,,,,,,,,,,,,,,,
RY<[,,"jeruhi, tiay, yamzunguka, pamb, alichubuliwa",,,,,,,,,,,,,,,,,,,,,,,
RY>[,,"mbio, walinzi, tarish, kimbili, upes",,,,,,,,,,,,,,,,,,,,,,,
RYD[,,,,"mlinzi, lind, walinzi, shik, angali",,,,,,,,,,,,,,,,,,,,,
RYH=[,,"kubal, kubali, shitak, pendez, kibali","kubal, kubali, shitak, pendez, kibali",,,,"kubal, kubali, shitak, pendez, kibali",,,,,,,,,,,,,,,,,,
RYH[,,"kubal, kubali, shitak, pendez, kibali","kubal, kubali, shitak, pendez, kibali","kubal, kubali, shitak, pendez, kibali",,"kubal, kubali, shitak, pendez, kibali",,,,,,,,,,,,,,,,,,,
RYJ>/,risia,,,,,,,,,,,,,,,,,,,,,,,,
RYJN/,resini,,,,,,,,,,,,,,,,,,,,,,,,
RYP/,"maka, wachi, yawaangukie",,,,,,,,,,,,,,,,,,,,,,,,
RYP=/,resefu,,,,,,,,,,,,,,,,,,,,,,,,
RYPH/,"sakafu, sakafuni, okw, kaa",,,,,,,,,,,,,,,,,,,,,,,,
RYPH=/,"sakafu, sakafuni, okw, kaa",,,,,,,,,,,,,,,,,,,,,,,,
RYPH==/,rispa,,,,,,,,,,,,,,,,,,,,,,,,
RYP[,,"unga, ung, ambata, shik, ungw",,,,,,,,,,,,,,,,,,,,,,,
RYWN/,"kubal, kubali, shitak, pendez, kibali",,,,,,,,,,,,,,,,,,,,,,,,
RYX/,"mithili, bomole, wino",,,,,,,,,,,,,,,,,,,,,,,,
RYX[,,"mwuaji, usiue, wauaji, mwu, uuaj","mwuaji, usiue, wauaji, mwu, uuaj","mwuaji, usiue, wauaji, mwu, uuaj",,,,,,,,,,,,,,,,,,,,,
RYY[,,"pond, vunj, vunjik, onew, mez","pond, vunj, vunjik, onew, mez","pond, vunj, vunjik, onew, mez",,"pond, vunj, vunjik, onew, mez","pond, vunj, vunjik, onew, mez",,,,,,,,,,,,,,,,,,
RZ/,"siri, atufungulie, tuinene",,,,,,,,,,,,,,,,,,,,,,,,
RZH/,"tegeme, wapumzika, kond, nasibu, misitu",,,,,,,,,,,,,,,,,,,,,,,,
RZH[,,tish,tish,,,,,,,,,,,,,,,,,,,,,,
RZJ/,"fadhai, zimi, chok, hofu, haraka",,,,,,,,,,,,,,,,,,,,,,,,
RZM[,,"etamet, gudulia, maka, umem, chup",,,,,,,,,,,,,,,,,,,,,,,
RZN[,,"wakuu, kamand, mkuu, wal, tawal",,,,,,,,,,,,,,,,,,,,,,,
RZWN/,"konde, zingalimo, ndesh",,,,,,,,,,,,,,,,,,,,,,,,
RZWN=/,"zalmuna, watuao, uharibifu",,,,,,,,,,,,,,,,,,,,,,,,
RZWN==/,rezoni,,,,,,,,,,,,,,,,,,,,,,,,
S<D[,,"wek, thibiti, imar, tayari, tegeme",,,,,,,,,,,,,,,,,,"wek, thibiti, imar, tayari, tegeme",,,,,
S<H[,,"nguvu, yeny, ruka, wak, yanasonganasongana",,,,,,,,,,,,,,,,,,,,,,,
S<JP/,"pasu, ufa, yaliyo, ukaaye, ufich",,,,,,,,,,,,,,,,,,,,,,,,
S<JP=/,"pasu, ufa, yaliyo, ukaaye, ufich",,,,,,,,,,,,,,,,,,,,,,,,
S<P/,sit,,,,,,,,,,,,,,,,,,,,,,,,
S<PH/,"taw, mwanzi, tawi, chipukiz, mianzi",,,,,,,,,,,,,,,,,,,,,,,,
S<PJM/,"kusud, mtasitasita, gawa, kasi, hunipa, angukia",,,,,,,,,,,,,,,,,,,,,,,,
S<P[,,,,warefu,,,,,,,,,,,,,,,,,,,,,
S<R/,"tufani, sulisul, dhoruba, ukayainua, bung",,,,,,,,,,,,,,,,,,,,,,,,
S<RH/,"tufani, sulisul, dhoruba, ukayainua, bung",,,,,,,,,,,,,,,,,,,,,,,,
S<R[,,"ghadhabu, hasira, ukal, sumu, chafu","ghadhabu, hasira, ukal, sumu, chafu","ghadhabu, hasira, ukal, sumu, chafu","ghadhabu, hasira, ukal, sumu, chafu",,,,,,,,,,,,"ghadhabu, hasira, ukal, sumu, chafu",,,,,,,,
S>H/,"viwili, pish, panapo, uukande, kauz",,,,,,,,,,,,,,,,,,,,,,,,
S>N[,,"kanya, waka, amka, kwa, taka",,,,,,,,,,,,,,,,,,,,,,,
S>S>[,,,,"fukuz, achw, vut, mto, peperush",,,,,,,,,,,,,,,,,,,,,
S>WN/,vingirish,,,,,,,,,,,,,,,,,,,,,,,,
SB>/,"diva, mvinyo, rib, shinikiz, zabibu",,,,,,,,,,,,,,,,,,,,,,,,
SB>=/,"njooni, lew, mlev, levy, ulev, walevi",,,,,,,,,,,,,,,,,,,,,,,,
SB>==/,seba,,,,,,,,,,,,,,,,,,,,,,,,
SB>JM/,"waseba, sheba",,,,,,,,,,,,,,,,,,,,,,,,
SB>[,,"njooni, lew, mlev, levy, ulev, walevi",,,,,,,,,,,,,,,,,,,,,,,
SBB[,,"geuk, zunguk, geuki, geuz, tazam, ndokand, pande, karibu, nison","geuk, zunguk, geuki, geuz, tazam, ndokand, pande, karibu, nison","geuk, zunguk, geuki, geuz, tazam, ndokand, pande, karibu, nison",,,"geuk, zunguk, geuki, geuz, tazam, ndokand, pande, karibu, nison","geuk, zunguk, geuki, geuz, tazam, ndokand, pande, karibu, nison",,,,,,,,,,,,,,,,,
SBH/,"geuk, zunguk, geuki, geuz, tazam",,,,,,,,,,,,,,,,,,,,,,,,
SBJB/,"pande, zunguk, ndokand, kotekote, vya, magor-misabibu",,,,,,,,,,,,,,,,,,,,,,,,
SBK/,"magugu, mbaruti, itamea, kauka, mwib",,,,,,,,,,,,,,,,,,,,,,,,
