lex,default,qal,nif,piel,pual,hit,hif,hof,hsht,pasq,etpa,nit,hotp,tif,htpa,poal,poel,peal,peil,pael,haf,afel,shaf,htpe,etpe
XRXR/,"fever, burning of fever",,,,,,,,,,,,,,,,,,,,,,,,
XRXS/,Harhas,,,,,,,,,,,,,,,,,,,,,,,,
XRXWR/,Harhur,,,,,,,,,,,,,,,,,,,,,,,,
XRY/,hip,,,,,,,,,,,,,,,,,,,,,,,,
XRY=[,,be eager,,,,,,,,,,,,,,,,,,,,,,,
XRYB/,fetter; pang,,,,,,,,,,,,,,,,,,,,,,,,
XRYN/,sour grape,,,,,,,,,,,,,,,,,,,,,,,,
XRY[,,"threaten; settle, determine",be determined; decision,,,,,,,,,,,,,,,,,,,,,,
XR_HGDGD/,Hor Haggidgad,,,,,,,,,,,,,,,,,,,,,,,,
XSD/,"loyalty, kindness, devotion, steadfast love",,,,,,,,,,,,,,,,,,,,,,,,
XSD=/,shame,,,,,,,,,,,,,,,,,,,,,,,,
XSD==/,Ben-Hesed,,,,,,,,,,,,,,,,,,,,,,,,
XSD=[,,,,"put to shame, reproach",,,,,,,,,,,,,,,,,,,,,
XSDJH/,Hasadiah,,,,,,,,,,,,,,,,,,,,,,,,
XSD[,,,,,,show oneself loyal,,,,,,,,,,,,,,,,,,,
XSH/,Hosah,,,,,,,,,,,,,,,,,,,,,,,,
XSH=/,Hosah,,,,,,,,,,,,,,,,,,,,,,,,
XSH[,,seek refuge,,,,,,,,,,,,,,,,,,,,,,,
XSJD/,"(one who is) faithful, devout; loyal, pious",,,,,,,,,,,,,,,,,,,,,,,,
XSJDH/,stork,,,,,,,,,,,,,,,,,,,,,,,,
XSJL/,locust,,,,,,,,,,,,,,,,,,,,,,,,
XSJN/,strength?,,,,,,,,,,,,,,,,,,,,,,,,
XSJR/,lacking,,,,,,,,,,,,,,,,,,,,,,,,
XSL[,,consume,,,,,,,,,,,,,,,,,,,,,,,
XSM[,,"muzzle, stop up",,,,,,,,,,,,,,,,,,,,,,,
XSN/,strong,,,,,,,,,,,,,,,,,,,,,,,,
XSN=/,"store, wealth",,,,,,,,,,,,,,,,,,,,,,,,
XSN[,,,be stored,,,,,,,,,,,,,,,,,,possess,,,,
XSP/,clay,,,,,,,,,,,,,,,,,,,,,,,,
XSPS[,,,,,crackle,,,,,,,,,,,,,,,,,,,,
XSR/,(one who) lacks; lacking,,,,,,,,,,,,,,,,,,,,,,,,
XSR=/,lack,,,,,,,,,,,,,,,,,,,,,,,,
XSR==/,lack,,,,,,,,,,,,,,,,,,,,,,,,
XSRH/,Hasrah,,,,,,,,,,,,,,,,,,,,,,,,
XSRWN/,thing lacking,,,,,,,,,,,,,,,,,,,,,,,,
XSR[,,"lack, be lacking, decrease",,cause to lack,,,"lack, cause to lack",,,,,,,,,,,,,,,,,,
XSWT/,refuge,,,,,,,,,,,,,,,,,,,,,,,,
XT/,terror,,,,,,,,,,,,,,,,,,,,,,,,
XT=/,"shattered, terror-filled",,,,,,,,,,,,,,,,,,,,,,,,
XT==/,Heth,,,,,,,,,,,,,,,,,,,,,,,,
XTH/,terror,,,,,,,,,,,,,,,,,,,,,,,,
XTH=[,,knock down,,,,,,,,,,,,,,,,,,,,,,,
XTH[,,rake together,,,,,,,,,,,,,,,,,,,,,,,
XTJ/,Hittite(s),,,,,,,,,,,,,,,,,,,,,,,,
XTJT/,terror,,,,,,,,,,,,,,,,,,,,,,,,
XTK[,,,be determined,,,,,,,,,,,,,,,,,,,,,,
XTLH/,swaddling-band,,,,,,,,,,,,,,,,,,,,,,,,
XTLN/,Hethlon,,,,,,,,,,,,,,,,,,,,,,,,
XTL[,,,,,be swaddled,,,be swaddled,,,,,,,,,,,,,,,,,
XTMT/,signet-ring,,,,,,,,,,,,,,,,,,,,,,,,
XTM[,,"seal up, confirm",be sealed,"keep sealed, shut",,,"have sealed, be blocked",,,,,,,,,,,seal,,,,,,,
XTN/,son-in-law; bridegroom; relative,,,,,,,,,,,,,,,,,,,,,,,,
XTNH/,"wedding, marriage",,,,,,,,,,,,,,,,,,,,,,,,
XTN[,,"be related by marriage, become related by marriage; father-(mother-)in-law (qal part)",,,,become son-in-law; form marriage-alliance,,,,,,,,,,,,,,,,,,,
XTP/,robber,,,,,,,,,,,,,,,,,,,,,,,,
XTP[,,snatch away,,,,,,,,,,,,,,,,,,,,,,,
XTR[,,dig trough; row,,,,,,,,,,,,,,,,,,,,,,,
XTT/,terror,,,,,,,,,,,,,,,,,,,,,,,,
XTT=/,Hathath,,,,,,,,,,,,,,,,,,,,,,,,
XTT[,,"be shattered, be dismayed",be shattered; be filled with terror,dismay a person,,,"shatter, dismay",,,,,,,,,,,,,,,,,,
XTWL/,"bandage, splint",,,,,,,,,,,,,,,,,,,,,,,,
XTXTJM/,terror,,,,,,,,,,,,,,,,,,,,,,,,
XV>/,"sin, guilt of sin, fault",,,,,,,,,,,,,,,,,,,,,,,,
XV>=/,sinful; sinner,,,,,,,,,,,,,,,,,,,,,,,,
XV>H/,"sin, sin-offering",,,,,,,,,,,,,,,,,,,,,,,,
XV>H=/,sin,,,,,,,,,,,,,,,,,,,,,,,,
XV>H==/,"sin, error",,,,,,,,,,,,,,,,,,,,,,,,
XV>T/,"sin, sin-offering, expiation",,,,,,,,,,,,,,,,,,,,,,,,
XV>[,,"miss, sin, incur guilt",,"purify, make a sin-offering",,"purify oneself, withdraw oneself","cause to sin, declare guilty, miss the target",,,,,,,,,,,,,,,,,,
XVB=[,,be multi-coloured,,,,,,,,,,,,,,,,,,,,,,,
XVB[,,"cut, gather wood",,,be carved (into wood),,,,,,,,,,,,,,,,,,,,
XVH/,wheat,,,,,,,,,,,,,,,,,,,,,,,,
XVJL/,Hattil,,,,,,,,,,,,,,,,,,,,,,,,
XVJP>/,Hatipha,,,,,,,,,,,,,,,,,,,,,,,,
XVJV>/,Hatita,,,,,,,,,,,,,,,,,,,,,,,,
XVM[,,restrain,,,,,,,,,,,,,,,,,,,,,,,
XVP[,,snatch away,,,,,,,,,,,,,,,,,,,,,,,
XVR/,"shoot, twig, rod",,,,,,,,,,,,,,,,,,,,,,,,
XVWC/,Hattush,,,,,,,,,,,,,,,,,,,,,,,,
XWB/,"guilt, debt",,,,,,,,,,,,,,,,,,,,,,,,
XWBH/,Hobah,,,,,,,,,,,,,,,,,,,,,,,,
XWB[,,,,"make guilty, declare guilty",,,,,,,,,,,,,,,,,,,,,
XWC=[,,feel,,,,,,,,,,,,,,,,,,,,,,,
XWCH/,Hushah,,,,,,,,,,,,,,,,,,,,,,,,
XWCJ/,Hushai,,,,,,,,,,,,,,,,,,,,,,,,
XWCJM/,Hushim,,,,,,,,,,,,,,,,,,,,,,,,
XWCJM=/,Hushim,,,,,,,,,,,,,,,,,,,,,,,,
XWC[,,hurry,,,,,"hasten, make to hasten",,,,,,,,,,,,,,,,,,
XWD[,,propound a riddle,,,,,,,,,,,,,,,,,,,,,,,
XWG/,circle; vault,,,,,,,,,,,,,,,,,,,,,,,,
XWG[,,draw a circle,,,,,,,,,,,,,,,,,,,,,,,
XWH/,"tent-camp, tent-village",,,,,,,,,,,,,,,,,,,,,,,,
XWH=/,Eve,,,,,,,,,,,,,,,,,,,,,,,,
XWH=[,,,,"make known, declare",,,,,,,,,,,,,,,,,,,,,
XWH[,,,,,,,,,bow down,,,,,,,,,,,make known,make known,make known,,,
XWJ/,Hivite,,,,,,,,,,,,,,,,,,,,,,,,
XWJLH/,Havilah,,,,,,,,,,,,,,,,,,,,,,,,
XWL/,"sand, mud",,,,,,,,,,,,,,,,,,,,,,,,
XWL=/,Phoenix,,,,,,,,,,,,,,,,,,,,,,,,
XWL==/,Hul,,,,,,,,,,,,,,,,,,,,,,,,
XWL[,,"whirl, dance",,dance,,whirl,,,,,,,,,,,,,,,,,,,
XWM/,ruttish,,,,,,,,,,,,,,,,,,,,,,,,
XWMH/,wall,,,,,,,,,,,,,,,,,,,,,,,,
XWP/,"shore, coast",,,,,,,,,,,,,,,,,,,,,,,,
XWPM/,Hupham,,,,,,,,,,,,,,,,,,,,,,,,
XWPMJ/,Huphamite,,,,,,,,,,,,,,,,,,,,,,,,
XWQQ/,Hukok,,,,,,,,,,,,,,,,,,,,,,,,
XWR/,white linen,,,,,,,,,,,,,,,,,,,,,,,,
XWR=/,Hur,,,,,,,,,,,,,,,,,,,,,,,,
XWRJ/,white linen?,,,,,,,,,,,,,,,,,,,,,,,,
XWRJ=/,Huri,,,,,,,,,,,,,,,,,,,,,,,,
XWRJ==/,Hurai,,,,,,,,,,,,,,,,,,,,,,,,
XWRM/,Huram,,,,,,,,,,,,,,,,,,,,,,,,
XWRN/,Hauran,,,,,,,,,,,,,,,,,,,,,,,,
XWR[,,grow pale,,,,,,,,,,,,,,,,,,,,,,,
XWS[,,"pity, be troubled about",,,,,,,,,,,,,,,,,,,,,,,
XWTM/,"seal, signet-ring",,,,,,,,,,,,,,,,,,,,,,,,
XWTM=/,Hotham,,,,,,,,,,,,,,,,,,,,,,,,
XWV/,"thread, cord",,,,,,,,,,,,,,,,,,,,,,,,
XWX/,"thorn bush, thorn",,,,,,,,,,,,,,,,,,,,,,,,
XWX=/,recess,,,,,,,,,,,,,,,,,,,,,,,,
XWY/,"outside, place outside the house, street (n); outside, without (prep, adv)",,,,,,,,,,,,,,,,,,,,,,,,
XX/,"hook, ring",,,,,,,,,,,,,,,,,,,,,,,,
XY/,"arrow, lightning",,,,,,,,,,,,,,,,,,,,,,,,
XYB[,,"quarry, hew (out), stir",be hewn,,be hewn out,,hew in pieces,,,,,,,,,,,,,,,,,,
XYH[,,"divide, divide into",be divided,,,,,,,,,,,,,,,,,,,,,,
XYJ/,"half, middle",,,,,,,,,,,,,,,,,,,,,,,,
XYJ=/,arrow,,,,,,,,,,,,,,,,,,,,,,,,
XYJR/,grass,,,,,,,,,,,,,,,,,,,,,,,,
XYJR=/,leek,,,,,,,,,,,,,,,,,,,,,,,,
XYJR==/,reed,,,,,,,,,,,,,,,,,,,,,,,,
XYN/,"fold of garment, bosom",,,,,,,,,,,,,,,,,,,,,,,,
XYP[,,,,,,,,,,,,,,,,,,,,,be harsh,,,,
XYR/,"settlement; court, enclosure",,,,,,,,,,,,,,,,,,,,,,,,
XYRJ/,Hezro,,,,,,,,,,,,,,,,,,,,,,,,
XYRMWT/,Hazarmaveth,,,,,,,,,,,,,,,,,,,,,,,,
XYRW/,Hezro,,,,,,,,,,,,,,,,,,,,,,,,
XYRWN/,Hezron,,,,,,,,,,,,,,,,,,,,,,,,
XYRWN=/,Hezron,,,,,,,,,,,,,,,,,,,,,,,,
XYRWNJ/,Hezronite,,,,,,,,,,,,,,,,,,,,,,,,
XYRWT/,Hazeroth,,,,,,,,,,,,,,,,,,,,,,,,
XYR[,,,,sound trumpet,,,sound trumpet,,,,,,,,,,,,,,,,,,
XYR_<JNN/,Hazar Enan,,,,,,,,,,,,,,,,,,,,,,,,
XYR_<JNWN/,Hazar Enan,,,,,,,,,,,,,,,,,,,,,,,,
XYR_>DR/,Hazar Addar,,,,,,,,,,,,,,,,,,,,,,,,
XYR_CW<L/,Hazar Shual,,,,,,,,,,,,,,,,,,,,,,,,
XYR_GDH/,Hazar Gaddah,,,,,,,,,,,,,,,,,,,,,,,,
XYR_SWSH/,Hazar Susah,,,,,,,,,,,,,,,,,,,,,,,,
XYR_SWSJM/,Hazar Susim,,,,,,,,,,,,,,,,,,,,,,,,
XYWR/,Hazor,,,,,,,,,,,,,,,,,,,,,,,,
XYWR_XDTH/,Hazor Hadattah,,,,,,,,,,,,,,,,,,,,,,,,
XYWT/,"middle, half",,,,,,,,,,,,,,,,,,,,,,,,
XYY/,"pebbles, gravel",,,,,,,,,,,,,,,,,,,,,,,,
XYYN_TMR/,Hazazon Tamar,,,,,,,,,,,,,,,,,,,,,,,,
XYYRH/,trumpet,,,,,,,,,,,,,,,,,,,,,,,,
XYY[,,divide oneself,,divide,be cut off,,,,,,,,,,,,,,,,,,,,
XZ>L/,Hazael,,,,,,,,,,,,,,,,,,,,,,,,
XZH/,chest (of an animal),,,,,,,,,,,,,,,,,,,,,,,,
XZH=/,vision,,,,,,,,,,,,,,,,,,,,,,,,
XZH[,,"see, perceive; gaze",,,,,,,,,,,,,,,,"see, realize",,,,,,,
XZJ>L/,Haziel,,,,,,,,,,,,,,,,,,,,,,,,
XZJH/,Hazaiah,,,,,,,,,,,,,,,,,,,,,,,,
XZJR/,"swine, wild boar",,,,,,,,,,,,,,,,,,,,,,,,
XZJR=/,Hezir,,,,,,,,,,,,,,,,,,,,,,,,
XZJWN/,vision,,,,,,,,,,,,,,,,,,,,,,,,
XZJWN=/,Hezion,,,,,,,,,,,,,,,,,,,,,,,,
XZJZ/,thundercloud,,,,,,,,,,,,,,,,,,,,,,,,
XZQ/,"hard, strong",,,,,,,,,,,,,,,,,,,,,,,,
XZQ=/,strength,,,,,,,,,,,,,,,,,,,,,,,,
XZQ==/,strong,,,,,,,,,,,,,,,,,,,,,,,,
XZQ===/,strength,,,,,,,,,,,,,,,,,,,,,,,,
XZQH/,"strength, force",,,,,,,,,,,,,,,,,,,,,,,,
XZQH=/,"strength, being strong",,,,,,,,,,,,,,,,,,,,,,,,
XZQJ/,Hizki,,,,,,,,,,,,,,,,,,,,,,,,
XZQJH/,Hezekiah,,,,,,,,,,,,,,,,,,,,,,,,
XZQJHW/,Hezekiah,,,,,,,,,,,,,,,,,,,,,,,,
XZQ[,,"be strong, become strong",,"make strong, strengthen",,"strengthen oneself, take courage","seize, grasp",,,,,,,,,,,,,,,,,,
XZW/,Hazo,,,,,,,,,,,,,,,,,,,,,,,,
XZWN/,vision,,,,,,,,,,,,,,,,,,,,,,,,
XZWT/,vision; conspicuous,,,,,,,,,,,,,,,,,,,,,,,,
XZWT=/,the visions of Iddo,,,,,,,,,,,,,,,,,,,,,,,,
Y<D/,walking; steps (pl),,,,,,,,,,,,,,,,,,,,,,,,
Y<DH/,marching; step-chain,,,,,,,,,,,,,,,,,,,,,,,,
Y<D[,,step,,,,,cause to step,,,,,,,,,,,,,,,,,,
Y<H[,,be bent; lie sprawling; bend down; cellar-man,,tip over; cellar-man,,,,,,,,,,,,,,,,,,,,,
Y<JP/,shawl,,,,,,,,,,,,,,,,,,,,,,,,
Y<JR/,"small(-er, -est); young(-er, -est)",,,,,,,,,,,,,,,,,,,,,,,,
Y<JR=/,Zair,,,,,,,,,,,,,,,,,,,,,,,,
Y<JRH/,youngness,,,,,,,,,,,,,,,,,,,,,,,,
Y<N/,Zoan,,,,,,,,,,,,,,,,,,,,,,,,
Y<NNJM/,Zaanannim,,,,,,,,,,,,,,,,,,,,,,,,
Y<N[,,pack up,,,,,,,,,,,,,,,,,,,,,,,
Y<QH/,"cry, call for help",,,,,,,,,,,,,,,,,,,,,,,,
Y<Q[,,cry; cry out,be summoned,cry,,,summon,,,,,,,,,,,,,,,,,,
Y<R/,Zoar,,,,,,,,,,,,,,,,,,,,,,,,
Y<R[,,"be small, insignificant",,,,,,,,,,,,,,,,,,,,,,,
Y<Y<JM/,cast images,,,,,,,,,,,,,,,,,,,,,,,,
Y>/,dirt?,,,,,,,,,,,,,,,,,,,,,,,,
Y>H/,excrement,,,,,,,,,,,,,,,,,,,,,,,,
Y>H=/,excrement,,,,,,,,,,,,,,,,,,,,,,,,
Y>J/,filthy,,,,,,,,,,,,,,,,,,,,,,,,
Y>LJM/,lotus,,,,,,,,,,,,,,,,,,,,,,,,
Y>N/,flock,,,,,,,,,,,,,,,,,,,,,,,,
Y>NN/,Zaanan,,,,,,,,,,,,,,,,,,,,,,,,
Y>Y>JM/,offspring,,,,,,,,,,,,,,,,,,,,,,,,
YB/,lizard,,,,,,,,,,,,,,,,,,,,,,,,
YB</,dyed cloth,,,,,,,,,,,,,,,,,,,,,,,,
YB<JM/,Zeboim,,,,,,,,,,,,,,,,,,,,,,,,
YB<WN/,Zibeon,,,,,,,,,,,,,,,,,,,,,,,,
YB<[,,,,,,,,,,,,,,,be wet,,,,,,,,,,
YB=/,wagon,,,,,,,,,,,,,,,,,,,,,,,,
YB>/,host; service,,,,,,,,,,,,,,,,,,,,,,,,
YB>=/,gazelle,,,,,,,,,,,,,,,,,,,,,,,,
YB>H/,female gazelle,,,,,,,,,,,,,,,,,,,,,,,,
YB>JM/,Zeboiim,,,,,,,,,,,,,,,,,,,,,,,,
YB>[,,"go to war, serve",,,,,muster,,,,,,,,,,,,,,,,,,
YBH/,swollen,,,,,,,,,,,,,,,,,,,,,,,,
YBH=/,(uncertain),,,,,,,,,,,,,,,,,,,,,,,,
YBH[,,swell,,,,,cause to swell,,,,,,,,,,,"wish, desire",,,,,,,
YBJ/,ornament; glory,,,,,,,,,,,,,,,,,,,,,,,,
YBJ=/,gazelle,,,,,,,,,,,,,,,,,,,,,,,,
YBJ>/,Zibia,,,,,,,,,,,,,,,,,,,,,,,,
YBJH/,female gazelle,,,,,,,,,,,,,,,,,,,,,,,,
YBJH=/,Zibiah,,,,,,,,,,,,,,,,,,,,,,,,
YBR/,heap,,,,,,,,,,,,,,,,,,,,,,,,
YBR[,,heap up,,,,,,,,,,,,,,,,,,,,,,,
YBT/,"sheaf, bundle of ears",,,,,,,,,,,,,,,,,,,,,,,,
YBV[,,pick up,,,,,,,,,,,,,,,,,,,,,,,
YBW/,thing,,,,,,,,,,,,,,,,,,,,,,,,
YBW</,hyena,,,,,,,,,,,,,,,,,,,,,,,,
YD/,side,,,,,,,,,,,,,,,,,,,,,,,,
YD=/,snare,,,,,,,,,,,,,,,,,,,,,,,,
YD>,really,,,,,,,,,,,,,,,,,,,,,,,,
YDD/,Zedad,,,,,,,,,,,,,,,,,,,,,,,,
YDH=[,,,be laid waste,,,,,,,,,,,,,,,,,,,,,,
YDH[,,lie in wait for,,,,,,,,,,,,,,,,,,,,,,,
YDJH/,malicious intent,,,,,,,,,,,,,,,,,,,,,,,,
YDJM/,Ziddim,,,,,,,,,,,,,,,,,,,,,,,,
YDJQ/,"righteous, just",,,,,,,,,,,,,,,,,,,,,,,,
YDQ/,"righteousness; what is right, justice",,,,,,,,,,,,,,,,,,,,,,,,
YDQH/,righteousness,,,,,,,,,,,,,,,,,,,,,,,,
YDQJH/,Zedekiah,,,,,,,,,,,,,,,,,,,,,,,,
YDQJHW/,Zedekiah,,,,,,,,,,,,,,,,,,,,,,,,
YDQ[,,"be in the right, have a just case",be put right,make to appear just; declare to be right,,justify oneself,declare in the right; do justice towards,,,,,,,,,,,,,,,,,,
YDWQ/,Zadok,,,,,,,,,,,,,,,,,,,,,,,,
YHB/,gleaming red,,,,,,,,,,,,,,,,,,,,,,,,
YHB[,,,,,,,,be gleaming red,,,,,,,,,,,,,,,,,
YHL=[,,,,,,,make shining,,,,,,,,,,,,,,,,,,
YHL[,,neigh; cry shrilly,,cause to cry shrilly,,,,,,,,,,,,,,,,,,,,,
YHR/,roof?; opening for light?,,,,,,,,,,,,,,,,,,,,,,,,
YHRJM/,"midday, noon",,,,,,,,,,,,,,,,,,,,,,,,
YHR[,,,,,,,press oil,,,,,,,,,,,,,,,,,,
YJ/,demon?; wild beast?,,,,,,,,,,,,,,,,,,,,,,,,
YJ<R/,Zior,,,,,,,,,,,,,,,,,,,,,,,,
YJ=/,ship,,,,,,,,,,,,,,,,,,,,,,,,
YJB>/,Ziba,,,,,,,,,,,,,,,,,,,,,,,,
YJD/,hunting; game,,,,,,,,,,,,,,,,,,,,,,,,
YJD=/,"provision, food",,,,,,,,,,,,,,,,,,,,,,,,
YJD==/,hunter,,,,,,,,,,,,,,,,,,,,,,,,
YJDH/,provision,,,,,,,,,,,,,,,,,,,,,,,,
YJDNJ/,Sidonian,,,,,,,,,,,,,,,,,,,,,,,,
YJDWN/,Sidon,,,,,,,,,,,,,,,,,,,,,,,,
YJD[,,,,,,take as one's provision,,,,,,,,,,,,,,,,,,,
YJH/,"dryness; dry country, desert",,,,,,,,,,,,,,,,,,,,,,,,
YJNQ/,iron collar,,,,,,,,,,,,,,,,,,,,,,,,
YJR/,"form, image, idol?",,,,,,,,,,,,,,,,,,,,,,,,
YJR=/,hinge,,,,,,,,,,,,,,,,,,,,,,,,
YJR==/,messenger,,,,,,,,,,,,,,,,,,,,,,,,
YJR===/,convulsion,,,,,,,,,,,,,,,,,,,,,,,,
YJR[,,<uncertain>,,,,<uncertain>,,,,,,,,,,,,,,,,,,,
YJWN/,waterless country,,,,,,,,,,,,,,,,,,,,,,,,
YJWN=/,"sign-post, road-mark",,,,,,,,,,,,,,,,,,,,,,,,
YJWN==/,Zion,,,,,,,,,,,,,,,,,,,,,,,,
YJX>/,Ziha,,,,,,,,,,,,,,,,,,,,,,,,
YJY/,"blossom, flower",,,,,,,,,,,,,,,,,,,,,,,,
YJY=/,Ziz,,,,,,,,,,,,,,,,,,,,,,,,
YJYH/,flower,,,,,,,,,,,,,,,,,,,,,,,,
YJYT/,lock of hair; tassel,,,,,,,,,,,,,,,,,,,,,,,,
YL/,"shadow, shade",,,,,,,,,,,,,,,,,,,,,,,,
YL</,"rib, side; wing of building, board",,,,,,,,,,,,,,,,,,,,,,,,
YL<=/,"stumbling, fall",,,,,,,,,,,,,,,,,,,,,,,,
YL<==/,"Zela, Zelah",,,,,,,,,,,,,,,,,,,,,,,,
YL<[,,"limp, be lame",,,,,,,,,,,,,,,,,,,,,,,
YLH/,Zillah,,,,,,,,,,,,,,,,,,,,,,,,
YLH[,,roast,,,,,,,,,,,,,,,,,,pray,,,,,
YLJ/,roast,,,,,,,,,,,,,,,,,,,,,,,,
YLJL/,round loaf?,,,,,,,,,,,,,,,,,,,,,,,,
YLL==[,,grow dark,,,,,give shadow,,,,,,,,,,,,,,,,,,
YLL=[,,tingle; quiver,,,,,tingle,,,,,,,,,,,,,,,,,,
YLL[,,sink,,,,,,,,,,,,,,,,,,,,,,,
YLM/,image,,,,,,,,,,,,,,,,,,,,,,,,
YLMN</,Zalmunna,,,,,,,,,,,,,,,,,,,,,,,,
YLMNH/,Zalmonah,,,,,,,,,,,,,,,,,,,,,,,,
YLMWN/,Zalmon,,,,,,,,,,,,,,,,,,,,,,,,
YLMWN=/,Zalmon,,,,,,,,,,,,,,,,,,,,,,,,
YLMWT/,darkness,,,,,,,,,,,,,,,,,,,,,,,,
YLP/,Zalaph,,,,,,,,,,,,,,,,,,,,,,,,
YLPXD/,Zelophehad,,,,,,,,,,,,,,,,,,,,,,,,
YLQ/,Zelek,,,,,,,,,,,,,,,,,,,,,,,,
YLTJ/,Zillethai,,,,,,,,,,,,,,,,,,,,,,,,
YLXJT/,pan,,,,,,,,,,,,,,,,,,,,,,,,
YLXT/,pan,,,,,,,,,,,,,,,,,,,,,,,,
YLX[,,"be strong, be effective; succeed",,,,,succeed; make succeed,,,,,,,,,,,,,,"cause to prosper, be successful",,,,
YLYL/,cricket,,,,,,,,,,,,,,,,,,,,,,,,
YLYL=/,harpoon,,,,,,,,,,,,,,,,,,,,,,,,
YLYLJM/,cymbals,,,,,,,,,,,,,,,,,,,,,,,,
YLYX/,Zelzah,,,,,,,,,,,,,,,,,,,,,,,,
YM>/,thirsty,,,,,,,,,,,,,,,,,,,,,,,,
YM>=/,thirst,,,,,,,,,,,,,,,,,,,,,,,,
YM>H/,thirst,,,,,,,,,,,,,,,,,,,,,,,,
YM>WN/,thirsty ground,,,,,,,,,,,,,,,,,,,,,,,,
YM>[,,be thirsty,,,,,,,,,,,,,,,,,,,,,,,
YMD/,"yoke, team; acre (measure of land)",,,,,,,,,,,,,,,,,,,,,,,,
YMD[,,,attach oneself to,,be fastened,,bind together?,,,,,,,,,,,,,,,,,,
YMH/,veil,,,,,,,,,,,,,,,,,,,,,,,,
YMJD/,bracelet,,,,,,,,,,,,,,,,,,,,,,,,
YMJD=/,cover,,,,,,,,,,,,,,,,,,,,,,,,
YMJM/,snare?,,,,,,,,,,,,,,,,,,,,,,,,
YMQ[,,shrivel,,,,,,,,,,,,,,,,,,,,,,,
YMR/,wool,,,,,,,,,,,,,,,,,,,,,,,,
YMRJ/,Zemarite,,,,,,,,,,,,,,,,,,,,,,,,
YMRJM/,Zemaraim,,,,,,,,,,,,,,,,,,,,,,,,
YMRT/,tree-top,,,,,,,,,,,,,,,,,,,,,,,,
YMTT/,irrevocable,,,,,,,,,,,,,,,,,,,,,,,,
YMT[,,"destroy, silence","disappear, be silenced","silence, destroy",,,destroy,,,,,,,,,,,,,,,,,,
YMWQJM/,cake of dried grapes,,,,,,,,,,,,,,,,,,,,,,,,
YMX/,sprout; growth,,,,,,,,,,,,,,,,,,,,,,,,
YMX[,,sprout,,grow abundantly,,,cause to grow; cause to sprout,,,,,,,,,,,,,,,,,,
YN/,thorn?; barb?,,,,,,,,,,,,,,,,,,,,,,,,
YN<[,,,,,,,be humble,,,,,,,,,,,,,,,,,,
YN=/,Zin,,,,,,,,,,,,,,,,,,,,,,,,
YN>/,"small cattle, sheep and goats",,,,,,,,,,,,,,,,,,,,,,,,
YNH/,shield,,,,,,,,,,,,,,,,,,,,,,,,
YNH=/,"small cattle, sheep and goats",,,,,,,,,,,,,,,,,,,,,,,,
YNH==/,coolness,,,,,,,,,,,,,,,,,,,,,,,,
YNJNJM/,pricks,,,,,,,,,,,,,,,,,,,,,,,,
YNJP/,turban,,,,,,,,,,,,,,,,,,,,,,,,
YNJPH/,turban,,,,,,,,,,,,,,,,,,,,,,,,
YNM/,"hard, barren",,,,,,,,,,,,,,,,,,,,,,,,
YNN/,Zenan,,,,,,,,,,,,,,,,,,,,,,,,
YNPH/,winding,,,,,,,,,,,,,,,,,,,,,,,,
YNP[,,"wind together, wrap",,,,,,,,,,,,,,,,,,,,,,,
YNTRWT/,pipes,,,,,,,,,,,,,,,,,,,,,,,,
YNW</,humble,,,,,,,,,,,,,,,,,,,,,,,,
YNWR/,water-spout?,,,,,,,,,,,,,,,,,,,,,,,,
YNX[,,go down; penetrate,,,,,,,,,,,,,,,,,,,,,,,
YNYNT/,jar?,,,,,,,,,,,,,,,,,,,,,,,,
YP</,viper? (poisonous serpent),,,,,,,,,,,,,,,,,,,,,,,,
YP<NJ/,"poisonous serpent, viper",,,,,,,,,,,,,,,,,,,,,,,,
YPD[,,shrivel,,,,,,,,,,,,,,,,,,,,,,,
YPH/,outflow?,,,,,,,,,,,,,,,,,,,,,,,,
YPH=[,,spread?,,"overlay, arrange",be overlaid,,,,,,,,,,,,,,,,,,,,
YPH[,,"keep guard, watch",,look closely,,,,,,,,,,,,,,,,,,,,,
YPJ/,Zepho,,,,,,,,,,,,,,,,,,,,,,,,
YPJ</,dung,,,,,,,,,,,,,,,,,,,,,,,,
YPJ<H/,shoot?; leaf?,,,,,,,,,,,,,,,,,,,,,,,,
YPJH/,outlook-post,,,,,,,,,,,,,,,,,,,,,,,,
YPJR/,he-goat,,,,,,,,,,,,,,,,,,,,,,,,
YPJRH/,"plait, chaplet; doom?",,,,,,,,,,,,,,,,,,,,,,,,
YPJT/,rug?,,,,,,,,,,,,,,,,,,,,,,,,
YPJWN/,Zephon,,,,,,,,,,,,,,,,,,,,,,,,
YPJXT/,flat cake,,,,,,,,,,,,,,,,,,,,,,,,
YPNJH/,Zephaniah,,,,,,,,,,,,,,,,,,,,,,,,
YPNJHW/,Zephaniah,,,,,,,,,,,,,,,,,,,,,,,,
YPNT_P<NX/,Zaphenath-Paneah,,,,,,,,,,,,,,,,,,,,,,,,
YPN[,,"hide, treasure up; hide oneself, lie in wait","be hidden, treasured",,,,hide,,,,,,,,,,,,,,,,,,
YPP[,,,,"chirp, whisper",,,,,,,,,,,,,,,,,,,,,
YPR/,Zophar,,,,,,,,,,,,,,,,,,,,,,,,
YPRD</,frog,,,,,,,,,,,,,,,,,,,,,,,,
